,Unnamed: 0,Unnamed: 0.1,title,abstract,categories,created,id,doi,authors,year,month
163,472,472,"ADC-Net: An Open-Source Deep Learning Network for Automated Dispersion
  Compensation in Optical Coherence Tomography","Chromatic dispersion is a common problem to degrade the system resolution in
optical coherence tomography (OCT). This study is to develop a deep learning
network for automated dispersion compensation (ADC-Net) in OCT. The ADC-Net is
based on a redesigned UNet architecture which employs an encoder-decoder
pipeline. The input section encompasses partially compensated OCT B-scans with
individual retinal layers optimized. Corresponding output is a fully
compensated OCT B-scans with all retinal layers optimized. Two numeric
parameters, i.e., peak signal to noise ratio (PSNR) and structural similarity
index metric computed at multiple scales (MS-SSIM), were used for objective
assessment of the ADC-Net performance. Comparative analysis of training models,
including single, three, five, seven and nine input channels were implemented.
The five-input channels implementation was observed as the optimal mode for
ADC-Net training to achieve robust dispersion compensation in OCT","['eess.IV', 'cs.CV', 'q-bio.TO']",2022-01-29,2201.12625,,"['Shaiban Ahmed', 'David Le', 'Taeyoon Son', 'Tobiloba Adejumo', 'Xincheng Yao', 'Department of Biomedical Engineering', 'University of Illinois at Chicago', 'Department of Ophthalmology', 'Visual Science', 'University of Illinois at Chicago']",2022,1
164,470,470,Gate-based Quantum Computing for Protein Design,"Protein design is a technique to engineer proteins by modifying their
sequence to obtain novel functionalities. In this method, amino acids in the
sequence are permutated to find the low energy states satisfying the
configuration. However, exploring all possible combinations of amino acids is
generally impossible to achieve on conventional computers due to the
exponential growth of possibilities with the number of designable sites. Thus,
sampling methods are currently used as a conventional approach to address the
protein design problems. Recently, quantum computation methods have shown the
potential to solve similar types of problems. In the present work, we use the
general idea of Grover's algorithm, a pure quantum computation method, to
design circuits at the gate-based level and address the protein design problem.
In our quantum algorithms, we use custom pair-wise energy tables consisting of
eight different amino acids. Also, the distance reciprocals between designable
sites are included in calculating energies in the circuits. Due to the noisy
state of current quantum computers, we mainly use quantum computer simulators
for this study. However, a very simple version of our circuits is implemented
on real quantum devices to examine their capabilities to run these algorithms.
Our results show that using $\mathcal{O}(\sqrt N)$ iterations, the circuits
find the correct results among all $N$ possibilities, providing the expected
quadratic speed up of Grover's algorithm over classical methods.",['q-bio.QM'],2022-01-28,2201.12459,,"['Mohammad Hassan Khatami', 'Udson C. Mendes', 'Nathan Wiebe', 'Philip M. Kim']",2022,1
165,457,457,"A model of COVID-19 with underlying health condition using fraction
  order derivative","Studies have shown that some people with underlying conditions such as
cancer, heart failure, diabetes, and hypertension are more likely to get
COVID-19 and have worse outcomes. In this paper, a fractional-order derivative
is proposed to study the transmission dynamics of COVID-19 taken into
consideration, a fraction of the population having an underlying condition. The
fractional derivative is defined in the Atangana Beleanu Caputo (ABC) sense.
For the proposed model, we find the basic reproductive number, the equilibrium
points and determine the stability of these equilibrium points. The existence
and the uniqueness of the solution are established along with Hyers Ulam
Stability. The numerical scheme for the operator was carried out to obtain a
numerical simulation to support the analytical results using the demographic
data of Ghana. Optimal control was incorporated into the model. The numerical
results reveal vaccinating the susceptible individuals with or without an
underlying condition greatly reduces the number of individuals exposed to the
COVID-19, thereby reducing COVID-19",['q-bio.PE'],2022-01-26,2201.11659,,"['Samuel Okyere', 'Joseph Ackora Prah', 'Mary Osei Fokuo']",2022,1
166,469,469,AI for Chemical Space Gap Filling and Novel Compound Generation,"When considering large sets of molecules, it is helpful to place them in the
context of a ""chemical space"" - a multidimensional space defined by a set of
descriptors that can be used to visualize and analyze compound grouping as well
as identify regions that might be void of valid structures. The chemical space
of all possible molecules in a given biological or environmental sample can be
vast and largely unexplored, mainly due to current limitations in processing of
'big data' by brute force methods (e.g., enumeration of all possible compounds
in a space). Recent advances in artificial intelligence (AI) have led to
multiple new cheminformatics tools that incorporate AI techniques to
characterize and learn the structure and properties of molecules in order to
generate plausible compounds, thereby contributing to more accessible and
explorable regions of chemical space without the need for brute force methods.
We have used one such tool, a deep-learning software called DarkChem, which
learns a representation of the molecular structure of compounds by compressing
them into a latent space. With DarkChem's design, distance in this latent space
is often associated with compound similarity, making sparse regions interesting
targets for compound generation due to the possibility of generating novel
compounds. In this study, we used 1 million small molecules (less than 1000 Da)
to create a representative chemical space (defined by calculated molecular
properties) of all small molecules. We identified regions with few or no
compounds and investigated their location in DarkChem's latent space. From
these spaces, we generated 694,645 valid molecules, all of which represent
molecules not found in any chemical database to date. These molecules filled
50.8% of the probed empty spaces in molecular property space. Generated
molecules are provided in the supporting information.",['q-bio.BM'],2022-01-28,2201.12398,,"['Monee Y. McGrady', 'Sean M. Colby', 'Jamie R Nuñez', 'Ryan S. Renslow', 'Thomas O. Metz']",2022,1
167,468,468,"Discovery methods for systematic analysis of causal molecular networks
  in modern omics datasets","With the increasing availability and size of multi-omics datasets,
investigating the casual relationships between molecular phenotypes has become
an important aspect of exploring underlying biology and genetics. This paper
aims to introduce and review the available methods for building large-scale
causal molecular networks that have been developed in the past decade. Existing
methods have their own strengths and limitations so there is no one best
approach, and it is instead down to the discretion of the researcher. This
review also aims to discuss some of the current limitations to biological
interpretation of these networks, and important factors to consider for future
studies on molecular networks.","['q-bio.MN', 'q-bio.GN']",2022-01-28,2201.12229,,"['Jack Kelly', 'Carlo Berzuini', 'Bernard Keavney', 'Maciej Tomaszewski', 'Hui Guo']",2022,1
168,467,467,"Robotic Tissue Sampling for Safe Post-mortem Biopsy in Infectious
  Corpses","In pathology and legal medicine, the histopathological and microbiological
analysis of tissue samples from infected deceased is a valuable information for
developing treatment strategies during a pandemic such as COVID-19. However, a
conventional autopsy carries the risk of disease transmission and may be
rejected by relatives. We propose minimally invasive biopsy with robot
assistance under CT guidance to minimize the risk of disease transmission
during tissue sampling and to improve accuracy. A flexible robotic system for
biopsy sampling is presented, which is applied to human corpses placed inside
protective body bags. An automatic planning and decision system estimates
optimal insertion point. Heat maps projected onto the segmented skin visualize
the distance and angle of insertions and estimate the minimum cost of a
puncture while avoiding bone collisions. Further, we test multiple insertion
paths concerning feasibility and collisions. A custom end effector is designed
for inserting needles and extracting tissue samples under robotic guidance. Our
robotic post-mortem biopsy (RPMB) system is evaluated in a study during the
COVID-19 pandemic on 20 corpses and 10 tissue targets, 5 of them being infected
with SARS-CoV-2. The mean planning time including robot path planning is
(5.72+-1.67) s. Mean needle placement accuracy is (7.19+-4.22) mm.","['cs.RO', 'eess.IV', 'q-bio.TO']",2022-01-28,2201.12168,10.1109/TMRB.2022.3146440,"['Maximilian Neidhardt', 'Stefan Gerlach', 'Robin Mieling', 'Max-Heinrich Laves', 'Thorben Weiß', 'Martin Gromniak', 'Antonia Fitzek', 'Dustin Möbius', 'Inga Kniep', 'Alexandra Ron', 'Julia Schädler', 'Axel Heinemann', 'Klaus Püschel', 'Benjamin Ondruschka', 'Alexander Schlaefer']",2022,1
169,466,466,"DELAUNAY: a dataset of abstract art for psychophysical and machine
  learning research","Image datasets are commonly used in psychophysical experiments and in machine
learning research. Most publicly available datasets are comprised of images of
realistic and natural objects. However, while typical machine learning models
lack any domain specific knowledge about natural objects, humans can leverage
prior experience for such data, making comparisons between artificial and
natural learning challenging. Here, we introduce DELAUNAY, a dataset of
abstract paintings and non-figurative art objects labelled by the artists'
names. This dataset provides a middle ground between natural images and
artificial patterns and can thus be used in a variety of contexts, for example
to investigate the sample efficiency of humans and artificial neural networks.
Finally, we train an off-the-shelf convolutional neural network on DELAUNAY,
highlighting several of its intriguing features.","['cs.LG', 'cs.CV', 'q-bio.NC']",2022-01-28,2201.12123,,"['Camille Gontier', 'Jakob Jordan', 'Mihai A. Petrovici']",2022,1
170,465,465,Infrared nanospectroscopic mapping of DNA molecules on mica surface,"Significant efforts have been done in last two decades to develop nanoscale
spectroscopy techniques owning to their great potential for single-molecule
structural detection and in addition, to resolve open questions in
heterogeneous biological systems, such as protein-DNA complexes. Applying
AFM-IR technique has become a powerful leverage for obtaining simultaneous
absorption spectra with a nanoscale spatial resolution for studied proteins,
however the IR-AFM investigation of DNA molecules on surface, as a benchmark
for a nucleoprotein complexes nanocharacterization, has remained elusive.
Herein, we demonstrate methodological approach for acquisition of IR-AFM
mapping modalities with corresponding absorption spectra based on two different
DNA deposition protocols on spermidine and Ni2+ pretreated mica surface. The
nanoscale IR absorbance of distinctly formed DNA morphologies on mica are
demonstrated through series of IR-AFM absorption maps with corresponding IR
spectrum. Our results thus demonstrate the sensitivity of IR-AFM
nanospectroscopy for a nucleic acid research with an open potential to be
employed in further investigation of nucleoprotein complexes.","['physics.bio-ph', 'cond-mat.mes-hall', 'q-bio.BM']",2022-01-28,2201.12092,,"['Irma Custovic', 'Nicolas Pocholle', 'Eric Bourillot', 'Eric Lesniewska', 'Olivier Pietrement']",2022,1
171,464,464,"Leveraging deep learning for fully automated NMR protein structure
  determination","Nuclear Magnetic Resonance (NMR) spectroscopy is one of the major techniques
in structural biology with over 11800 protein structures deposited in the
Protein Data Bank. NMR can elucidate structures and dynamics of small and
medium size proteins in solution, living cells, and solids, but has been
limited by the tedious data analysis process. It typically requires weeks or
months of manual work of trained expert to turn NMR measurements into a protein
structure. Automation of this process is an open problem, formulated in the
field over 30 years ago. Here, we present the first approach that addresses
this challenge. Our method, ARTINA, uses as input only NMR spectra and the
protein sequence, delivering a structure strictly without any human
intervention. Tested on a 100-protein benchmark (1329 2D/3D/4D NMR spectra),
ARTINA demonstrated its ability to solve structures with 1.44 {\AA} median RMSD
to the PDB reference and 91.36% correct NMR resonance assignments. ARTINA can
be used by non-experts, reducing the effort for a protein structure
determination by NMR essentially to the preparation of the sample and the
spectra measurements.","['q-bio.BM', 'cs.LG']",2022-01-28,2201.12041,,"['Piotr Klukowski', 'Roland Riek', 'Peter Güntert']",2022,1
172,463,463,"The fine line between dead neurons and sparsity in binarized spiking
  neural networks","Spiking neural networks can compensate for quantization error by encoding
information either in the temporal domain, or by processing discretized
quantities in hidden states of higher precision. In theory, a wide dynamic
range state-space enables multiple binarized inputs to be accumulated together,
thus improving the representational capacity of individual neurons. This may be
achieved by increasing the firing threshold, but make it too high and sparse
spike activity turns into no spike emission. In this paper, we propose the use
of `threshold annealing' as a warm-up method for firing thresholds. We show it
enables the propagation of spikes across multiple layers where neurons would
otherwise cease to fire, and in doing so, achieve highly competitive results on
four diverse datasets, despite using binarized weights. Source code is
available at https://github.com/jeshraghian/snn-tha/","['cs.NE', 'cs.LG', 'q-bio.NC']",2022-01-27,2201.11915,,"['Jason K. Eshraghian', 'Wei D. Lu']",2022,1
173,462,462,Naturalistic stimuli in touch research,"Neural mechanisms of touch are typically studied in laboratory settings using
robotic or other types of well-controlled devices. Such stimuli are very
different from highly complex naturalistic human-to-human touch interactions.
The lack of scientifically useful naturalistic stimuli hampers progress,
particularly in social touch research. Vision science, on the other hand, has
benefitted from inventions such as virtual reality systems that have provided
researchers with precision control of naturalistic stimuli. In the field of
touch research, producing and manipulating stimuli is particularly challenging
due to the complexity of skin mechanics. Here we review the history of touch
neuroscience focusing on the contrast between strictly controlled and
naturalistic stimuli and compare with vision science. We discuss new methods
that may overcome the obstacles with precision-controlled tactile stimuli, and
recent successes in naturalistic texture production. In social touch research,
precise tracking and measurement of naturalistic human-to-human touch
interactions offers exciting new possibilities.",['q-bio.NC'],2022-01-26,2201.11868,,"['Anne Margarette S. Maallo', 'Basil Duvernoy', 'Håkan Olausson', 'Sarah McIntyre']",2022,1
174,461,461,A new Standard DNA damage (SDD) data format,"Our understanding of radiation induced cellular damage has greatly improved
over the past decades. Despite this progress, there are still many obstacles to
fully understanding how radiation interacts with biologically relevant cellular
components to form observable endpoints. One hurdle is the difficulty faced by
members of different research groups in directly comparing results. Multiple
Monte Carlo codes have been developed to simulate damage induction at the DNA
scale, while at the same time various groups have developed models that
describe DNA repair processes with varying levels of detail. These repair
models are intrinsically linked to the damage model employed in their
development, making it difficult to disentangle systematic effects in either
part of the modelling chain. The modelling chain typically consists of track
structure Monte Carlo simulations of the physics interactions creating direct
damages to the DNA; followed by simulations of the production and initial
reactions of chemical species causing indirect damages. After the DNA damage
induction, DNA repair models combine the simulated damage patterns with
biological models to determine the biological consequences of the damage. We
propose a new Standard data format for DNA Damage to unify the interface
between the simulation of damage induction and the biological modelling of cell
repair processes. Such a standard greatly facilitates inter model comparisons,
providing an ideal environment to tease out model assumptions and identify
persistent, underlying mechanisms. Through inter model comparisons, this
unified standard has the potential to greatly advance our understanding of the
underlying mechanisms of radiation induced DNA damage and the resulting
observable biological effects.","['q-bio.OT', 'physics.med-ph']",2022-01-11,2201.11849,10.1667/RR15209.1,"['J. Schuemann', 'A. McNamara', 'J. W. Warmenhoven', 'N. T. Henthorn', 'K. Kirkby', 'M. J. Merchant', 'S. Ingram', 'H. Paganetti', 'KD. Held', 'J. Ramos-Mendez', 'B. Faddegon', 'J. Perl', 'D. Goodhead', 'I. Plante', 'H. Rabus', 'H. Nettelbeck', 'W. Friedland', 'P. Kundrat', 'A. Ottolenghi', 'G. Baiocco', 'S. Barbieri', 'M. Dingfelder', 'S. Incerti', 'C. Villagrasa', 'M. Bueno', 'M. A. Bernal', 'S. Guatelli', 'D. Sakata', 'J. M. C. Brown', 'Z. Francis', 'I. Kyriakou', 'N. Lampe', 'F. Ballarini', 'M. P. Ca-rante', 'M. Davidkova', 'V. Štepán', 'X. Jia', 'F. A. Cucinotta', 'R. Schulte', 'R. Stewart', 'D. Carlson', 'S. Galer', 'Z. Kuncic', 'S. LaCombe', 'J. Milligan', 'S. H. Cho', 'T. Inaniwa', 'T. Sato', 'M Durante', 'K Prise', 'S. J. McMahon']",2022,1
175,460,460,Ion association in re-entrant phase separation of polyampholytes,"Phase separation of several different overall neutral polyampholyte species
(with zero net charge) is studied in solution with two oppositely charged ion
species that can form ion-pairs through an association reaction. A field theory
description of the system, that treats polyampholyte charge sequence dependent
electrostatic interactions as well as excluded volume effects, is hereby given.
Interestingly, analysis of the model using random phase approximation and field
theoretic simulation consistently show evidence of a re-entrant polyampholyte
phase separation at high ion concentrations when there is an overall decrease
of volume upon ion-association. As an illustration of the ramifications of our
theoretical framework, several polyampholyte concentration vs ion concentration
phase diagrams under constant temperature conditions are presented to elucidate
the dependence of phase separation behavior on polyampholyte sequence charge
pattern as well as ion-pair dissociation constant, volumetric effects on ion
association, solvent quality, and temperature.","['cond-mat.soft', 'cond-mat.stat-mech', 'physics.bio-ph', 'physics.chem-ph', 'q-bio.BM']",2022-01-27,2201.11834,,"['Jonas Wessén', 'Tanmoy Pal', 'Hue Sun Chan']",2022,1
176,459,459,"Reducing COVID-19 Cases and Deaths by Applying Blockchain in Vaccination
  Rollout Management","Because a fast vaccination rollout against coronavirus disease 2019
(COVID-19) is critical to restore daily life and avoid virus mutations, it is
tempting to have a relaxed vaccination-administration management system.
However, a robust management system can support the enforcement of preventive
measures, and in turn, reduce incidence and deaths. Here, we model a trustable
and reliable management system based on blockchain for vaccine distribution by
extending the Susceptible-Exposed-Infected-Recovery (SEIR) model. The model
includes prevention measures such as mask-wearing, social distance, vaccination
rate, and vaccination efficiency. It also considers negative social behavior,
such as violations of social distance and attempts of using illegitimate
vaccination proofs. By evaluating the model, we show that the proposed system
can reduce up to 2.5 million cases and half a million deaths in the most
demanding scenarios.","['q-bio.QM', 'cs.CY']",2022-01-27,2201.11748,10.1109/OJEMB.2021.3093774,"['Jorge Medina', 'Roberto Rojas-Cessa', 'Vatcharapan Umpaichitra']",2022,1
177,458,458,"Burst-dependent plasticity and dendritic amplification support
  target-based learning and hierarchical imitation learning","The brain can learn to solve a wide range of tasks with high temporal and
energetic efficiency. However, most biological models are composed of simple
single compartment neurons and cannot achieve the state-of-art performances of
artificial intelligence. We propose a multi-compartment model of pyramidal
neuron, in which bursts and dendritic input segregation give the possibility to
plausibly support a biological target-based learning. In target-based learning,
the internal solution of a problem (a spatio temporal pattern of bursts in our
case) is suggested to the network, bypassing the problems of error
backpropagation and credit assignment. Finally, we show that this neuronal
architecture naturally support the orchestration of hierarchical imitation
learning, enabling the decomposition of challenging long-horizon
decision-making tasks into simpler subtasks.",['q-bio.NC'],2022-01-27,2201.11717,,"['Cristiano Capone', 'Cosimo Lupo', 'Paolo Muratore', 'Pier Stanislao Paolucci']",2022,1
178,424,424,"Input correlations impede suppression of chaos and learning in balanced
  rate networks","Neural circuits exhibit complex activity patterns, both spontaneously and
evoked by external stimuli. Information encoding and learning in neural
circuits depend on how well time-varying stimuli can control spontaneous
network activity. We show that in firing-rate networks in the balanced state,
external control of recurrent dynamics, i.e., the suppression of
internally-generated chaotic variability, strongly depends on correlations in
the input. A unique feature of balanced networks is that, because common
external input is dynamically canceled by recurrent feedback, it is far easier
to suppress chaos with independent inputs into each neuron than through common
input. To study this phenomenon we develop a non-stationary dynamic mean-field
theory that determines how the activity statistics and largest Lyapunov
exponent depend on frequency and amplitude of the input, recurrent coupling
strength, and network size, for both common and independent input. We also show
that uncorrelated inputs facilitate learning in balanced networks.","['q-bio.NC', 'cond-mat.dis-nn', 'cs.LG', 'nlin.CD']",2022-01-24,2201.09916,,"['Rainer Engelken', 'Alessandro Ingrosso', 'Ramin Khajeh', 'Sven Goedeke', 'L. F. Abbott']",2022,1
179,423,423,"The social microbiome: the missing mechanism mediating the
  sociality-fitness nexus?","In many social mammals, early life social adversity and social integration
largely predict individual health, lifespan and reproductive success. Efforts
in identifying the physiological mechanisms mediating the relationship between
the social environment and individual fitness have so far concentrated on
socially-induced stress, mediated by alterations in neuroendocrine signaling
and immune function. Here, we propose a much-needed alternative mechanism
relying on microbially-mediated effects: social relationships with
conspecifics, both in early life and adulthood, might strongly contribute both
to the transmission of beneficial microbes and to diversifying host
microbiomes. In turn, more valuable and diverse microbiomes would promote
pathogen resistance and optimal health and thus translate into positive fitness
outcomes. This mechanism relies on two emerging findings from empirical
studies, namely that microbiomes (i) are largely socially transmitted via
vertical and horizontal routes, and (ii) play a pervasive role in host
development, physiology, metabolism, and susceptibility to pathogens. We
suggest that the social transmission of microbiomes has the potential to
explain the sociality-fitness nexus, to a similar - or even higher - extent
than chronic social stress, in ways that have yet to be studied empirically in
social mammals.",['q-bio.PE'],2022-01-24,2201.09854,,"['Alice Baniel', 'Marie J. E. Charpentier']",2022,1
180,422,422,Natural Selection and Random Matrix Theory,"We will study the relation between two well-known theories, genetic evolution
and random matrix theory in the context of many-body systems and chaos theory.
We show that the time evolution of certain chaotic quantum mechanical models is
similar to the evolution of a living cell. It is also suggested that natural
selection can be described by a random matrix theory with statistical
distribution in which the genetic evolution acts as a Gross-Witten-Wadia phase
transition.","['nlin.CD', 'q-bio.PE']",2022-01-24,2201.09812,,['Mehdi Ameri'],2022,1
181,377,377,"Hamiltonian zigzag speeds up large-scale learning of direct effects
  among mixed-type biological traits","Inferring correlation among mixed-type biological traits while controlling
for the evolutionary relationship among taxa is of great scientific interest
yet remains computationally challenging. The recently developed phylogenetic
multivariate probit model accommodates binary and continuous traits by assuming
latent parameters underlying binary traits. The most expensive inference step
is to sample the latent parameters from their conditional posterior that is a
high dimensional truncated normal. The current best approach uses the bouncy
particle sampler (BPS) optimized with a linear-order gradient evaluation method
that employs a dynamic programming strategy on the directed acyclic structure
of the phylogeny. Despite its significant improvement upon previous methods,
with increasing sample sizes BPS encounters difficulty in exploring the
parameter space and fails to provide reliable estimates for the across-trait
partial correlation that describes the direct effects among traits. We develop
a new inference scheme that highlights Zigzag Hamiltonian Monte Carlo
(Zigzag-HMC), a variant of traditional HMC that uses Laplace momentum.
Zigzag-HMC can utilize the same gradient evaluation method that speeds up BPS,
yet it is much more efficient. We further improve the efficiency by jointly
updating the latent parameters and correlation elements using a differential
operator splitting technique. In an application exploring HIV-1 evolution that
requires joint sampling from a 11,235-dimensional truncated normal and a
24-dimensional covariance matrix, our method yields a $ 5\times $ speedup
compared to BPS and makes it possible to estimate the direct effects among
important viral mutations and virulence. We also extend the phylogenetic probit
model to categorical traits for broader applicability, and demonstrate its use
to study Aquilegia flower and pollinator co-evolution.","['stat.ME', 'q-bio.PE', 'stat.CO']",2022-01-18,2201.07291,,"['Zhenyu Zhang', 'Akihiko Nishimura', 'Xiang Ji', 'Philippe Lemey', 'Marc A. Suchard']",2022,1
182,390,390,Resolving conceptual issues in Modern Coexistence Theory,"In this paper, we discuss the conceptual underpinnings of Modern Coexistence
Theory (MCT), a quantitative framework for understanding ecological
coexistence. In order to use MCT to infer how species are coexisting, one must
relate a complex model (which simulates coexistence in the real world) to
simple models in which previously proposed explanations for coexistence have
been codified. This can be accomplished in three steps: 1) relating the
construct of coexistence to invasion growth rates, 2) mathematically
partitioning the invasion growth rates into coexistence mechanisms (i.e.,
classes of explanations for coexistence), and 3) relating coexistence
mechanisms to simple explanations for coexistence. Previous research has
primarily focused on step 2. Here, we discuss the other crucial steps and their
implications for inferring the mechanisms of coexistence in real communities.
  Our discussion of step 3 -- relating coexistence mechanisms to simple
explanations for coexistence -- serves a heuristic guide for hypothesizing
about the causes of coexistence in new models; but also addresses
misconceptions about coexistence mechanisms. For example, the storage effect
has little to do with bet-hedging or ""storage"" via a robust life-history stage;
relative nonlinearity is more likely to promote coexistence than originally
thought; and fitness-density covariance is an amalgam of a large number of
previously proposed explanations for coexistence (e.g., the
competition-colonization trade-off, heteromyopia, spatially-varying resource
supply ratios). Additionally, we review a number of topics in MCT, including
the role of ""scaling factors""; whether coexistence mechanisms are
approximations; whether the magnitude or sign of invasion growth rates matters
more; whether Hutchinson solved the paradox of the plankton; the
scale-dependence of coexistence mechanisms; and much more.",['q-bio.PE'],2022-01-19,2201.07926,,"['Evan Johnson', 'Alan Hastings']",2022,1
183,389,389,"FAHP-based Mathematical Model for Exercise Rehabilitation Management of
  Diabetes Mellitus","Exercise rehabilitation is an important part in the comprehensive management
of patients with diabetes and there is a need to conduct comprehensively
evaluation of several factors such as the physical fitness, cardiovascular risk
and diabetic disease factors. However, special disease features of diabetes and
its wide heterogeneity make it difficult to apply individualized approaches. In
this study, a novel framework was established based on the Fuzzy Analytic
Hierarchy Process (FAHP) approach to calculate various physiological factors
weights when developing a diabetic exercise prescription. Proposed factors were
investigated with respect to three groups which contains 12 different aspects.
The relative weights were assessed by a database which established through a
questionnaire survey. It is concluded that the physical fitness factors and
cardiovascular risk factors need to be paid more attention to considered in the
formulation of exercise rehabilitation programs than disease factors. And the
cardiopulmonary function of physical fitness factors accounts for the highest
importance. Furthermore, it was found that blood lipids have the lowest
importance among studied factors. The mathematical model of exercise
rehabilitation program for diabetes patients was established, which provided
the theoretical basis for individualized guidance of exercise rehabilitation
program.","['q-bio.QM', 'physics.med-ph']",2022-01-07,2201.07884,,"['Daoyan Pan', 'Kewei Wang', 'Zhiheng Zhou', 'Xingran Liu', 'Jie Shen']",2022,1
184,387,387,The spatial scale dimension of speech processing in the human brain,"In the past three decades, neuroimaging has provided important insights into
structure-function relationships in the human brain. Recently, however, the
methods for analyzing functional magnetic resonance imaging (fMRI) data have
come under scrutiny, with studies questioning cross-software comparability, the
validity of statistical inference and interpretation, and the influence of the
spatial filter size on neuroimaging analyses. As most fMRI studies only use a
single filter for analysis, much information on the size and shape of the BOLD
signal in Gaussian scale space remains hidden and constrains the interpretation
of fMRI studies. To investigate the influence of the spatial observation scale
on fMRI analysis, we use a spatial multiscale analysis with a range of Gaussian
filters from 1-20 mm (full width at half maximum) to analyze fMRI data from a
speech repetition paradigm in 25 healthy subjects. We show that analyzing the
fMRI data over a range of Gaussian filter kernels reveals substantial
variability in the neuroanatomical localization and the average signal strength
and size of suprathreshold clusters depending on the filter size. We also
demonstrate how small spatial filters bias the results towards subcortical and
cerebellar clusters. Furthermore, we describe substantially different
scale-dependent cluster size dynamics between cortical and cerebellar clusters.
We discuss how spatial multiscale analysis may substantially improve the
interpretation of fMRI data. We propose to further develop a spatial multiscale
analysis to fully explore the deep structure of the BOLD signal in Gaussian
scale space.","['q-bio.NC', 'q-bio.QM']",2022-01-19,2201.07867,,"['Philipp Kellmeyer', 'Roland Berkemeier', 'Tonio Ball']",2022,1
185,386,386,A Practical Approach of Actions for FAIRification Workflows,"Since their proposal in 2016, the FAIR principles have been largely discussed
by different communities and initiatives involved in the development of
infrastructures to enhance support for data findability, accessibility,
interoperability, and reuse. One of the challenges in implementing these
principles lies in defining a well-delimited process with organized and
detailed actions. This paper presents a workflow of actions that is being
adopted in the VODAN BR pilot for generating FAIR (meta)data for COVID-19
research. It provides the understanding of each step of the process,
establishing their contribution. In this work, we also evaluate potential tools
to (semi)automatize (meta)data treatment whenever possible. Although defined
for a particular use case, it is expected that this workflow can be applied for
other epidemical research and in other domains, benefiting the entire
scientific community.","['cs.DB', 'cs.IR', 'q-bio.QM']",2022-01-19,2201.07866,,"['Natalia Queiroz de Oliveira', 'Vânia Borges', 'Henrique F. Rodrigues', 'Maria Luiza Machado Campos', 'Giseli Rabello Lopes']",2022,1
186,385,385,"Evaluating and predicting the Efficiency Index for Stereotactic
  Radiosurgery Plans using RapidMiner GO(JAVA) Based Artificial Intelligence
  Algorithms","Evaluation the prediction of Efficiency index by DVH parameter for SRS
treatment plans using Supervised Machine learning and the performance of
predictive model algorithms of RapidMiner GO in the parameter prediction are
investigated. Dose volume histogram (DVH) based Efficiency index was calculated
for 100 clinical SRS plans generated by Leksell Gamma plan, and the results
were compared to predicted values produced by machine learning toolbox of
RapidMiner Go, algorithms are namely, Generalized linear model (GLR), Decision
Tree Model, Support Vector Machine (SVM), Gradient Boosted Trees (GBT), Random
Forest (RF) and Deep learning Model (DL). Root mean square error (RMSE),
Average absolute error, Absolute relative error, squared correlation and model
building time were determined to evaluate the performance of each algorithm.
The GLR algorithm model had square correlation of 0.974 with the smallest RMSE
of 0.01, relatively high prediction speed, and fast model building time with
2.812 s, according to the results. The RMSE values for all models were between
0.01 upto 0.021, all algorithms performed well. The RMSE of the Gradient
Boosted Tree, Random Forest, and Decision Tree regression algorithms was found
to be greater than 0.01, suggesting that they are not appropriate for
predicting EI in this analysis. RapidMiner GO machine learning models can be
used to predict DVH parameters like EI in SRS treatment planning QA. To
effectively evaluate the parameter, it is necessary to choose a suitable
machine learning algorithm.",['q-bio.QM'],2022-01-19,2201.07718,,"['Hossam Donya', 'Sheikh Othman', 'Alexis Dimitriadis']",2022,1
187,384,384,Homology of homologous knotted proteins,"Quantification and classification of protein structures, such as knotted
proteins, often requires noise-free and complete data. Here we develop a
mathematical pipeline that systematically analyzes protein structures. We
showcase this geometric framework on proteins forming open-ended trefoil knots,
and we demonstrate that the mathematical tool, persistent homology, faithfully
represents their structural homology. This topological pipeline identifies
important geometric features of protein entanglement and clusters the space of
trefoil proteins according to their depth. Persistence landscapes quantify the
topological difference between a family of knotted and unknotted proteins in
the same structural homology class. This difference is localized and
interpreted geometrically with recent advancements in systematic computation of
homology generators. The topological and geometric quantification we find is
robust to noisy input data, which demonstrates the potential of this approach
in contexts where standard knot theoretic tools fail.","['math.AT', 'math.GT', 'q-bio.BM']",2022-01-19,2201.07709,,"['Katherine Benjamin', 'Lamisah Mukta', 'Gabriel Moryoussef', 'Christopher Uren', 'Heather A. Harrington', 'Ulrike Tillmann', 'Agnese Barbensi']",2022,1
