,title,abstract,categories,created,authors
155,Coronal Quasi-periodic Fast-mode Propagating Wave Trains,"QFP wave trains in the corona have been studied intensively in the past
decade, thanks to the full-disk, high spatiotemporal resolution, and
wide-temperature coverage observations taken by the SDO/AIA. In AIA
observations, QFP wave trains are seen to consist of multiple coherent and
concentric wavefronts emanating successively near the epicenter of the
accompanying flares; they propagate outwardly either along or across coronal
loops at fast-mode magnetosonic speeds from several hundred to more than 2000
km/s, and their periods are in the range of tens of seconds to several minutes.
Based on the distinct different properties of QFP wave trains, they might be
divided into two distinct categories including narrow and broad ones. For most
QFP wave trains, some of their periods are similar to those of quasi-periodic
pulsations (QPPs) in the accompanying flares, indicating that they are probably
different manifestations of the same physical process. Currently, candidate
generation mechanisms for QFP wave trains include two main categories: pulsed
energy excitation mechanism in association with magnetic reconnection and
dispersion evolution mechanism related to the dispersive evolution of
impulsively generated broadband perturbations. In addition, the generation of
some QFP wave trains might be driven by the leakage of three and five minute
oscillations from the lower atmosphere. As one of the new discoveries of SDO,
QFP wave trains provide a new tool for coronal seismology to probe the corona
parameters, and they are also useful for diagnosing the generation of QPPs,
flare processes including energy release and particle accelerations. This
review aims to summarize the main observational and theoretical results of the
spatially-resolved QFP wave trains in extreme ultraviolet observations, and
states briefly a number of questions that deserve further investigations.",['astro-ph.SR'],2021-12-30,"['Yuandeng Shen', 'Xinping Zhou', 'Yadan Duan', 'Zehao Tang', 'Chengrui Zhou', 'Song Tan']"
156,"Photometric recalibration of the SDSS Stripe 82 to a few milimagnitude
  precision with the stellar color regression method and Gaia EDR3","By combining spectroscopic data from the LAMOST DR7, SDSS DR12, and corrected
photometric data from the Gaia EDR3, we apply the Stellar Color Regression
(SCR; Yuan et al. 2015a) method to recalibrate the SDSS Stripe 82 standard
stars catalog of Ivezi\'c et al. (2007). With a total number of about 30,000
spectroscopically targeted stars, we have mapped out the relatively large and
strongly correlated photometric zero-point errors present in the catalog,
$\sim$2.5 per cent in the $u$ band and $\sim$ 1 per cent in the $griz$ bands.
Our study also confirms some small but significant magnitude dependence errors
in the $z$ band for some charge-coupled devices. Various tests show that we
have achieved an internal precision of about 5 mmag in the $u$ band and about 2
mmag in the $griz$ bands, which is about 5 times better than previous results.
We also apply the method to the latest version of the catalog (V4.2; Thanjavur
et al. 2021), and find modest systematic calibration errors up to $\sim$ 1 per
cent along the R.A. direction and smaller errors along the Dec. direction. The
results demonstrate the power of the SCR method when combining spectroscopic
data and Gaia photometry in breaking the 1 percent precision barrier of
ground-based photometric surveys. Our work paves the way for the re-calibration
of the whole SDSS photometric survey and has important implications for the
calibration of future surveys. Future implementations and improvements of the
SCR method under different situations are also discussed.","['astro-ph.IM', 'astro-ph.GA', 'astro-ph.SR']",2021-12-30,"['Bowen Huang', 'Haibo Yuan']"
157,Bayesian inference with scaled Brownian motion,"We present a Bayesian inference scheme for scaled Brownian motion, and
investigate its performance on synthetic data for parameter estimation and
model selection in a combined inference with fractional Brownian motion. We
include the possibility of measurement noise in both models. We find that for
trajectories of a few hundred time points the procedure is able to resolve well
the true model and parameters. Using the prior of the synthetic data generation
process also for the inference, the approach is optimal based on decision
theory. We include a comparison with inference using a prior different from the
data generating one.","['stat.ME', 'cond-mat.stat-mech', 'physics.data-an', 'q-bio.QM']",2021-12-30,"['Samudrajit Thapa', 'Seongyu Park', 'Yeongjin Kim', 'Jae-Hyung Jeon', 'Ralf Metzler', 'Michael A. Lomholt']"
158,Hyper-Fast Positive Energy Warp Drives,"Solitons in space-time capable of transporting time-like observers at
superluminal speeds have long been tied to violations of the weak, strong, and
dominant energy conditions of general relativity. This trend was recently
broken by a new approach that identified soliton solutions capable of
superluminal travel while being sourced by purely positive energy densities.
This is the first example of hyper-fast solitons satisfying the weak energy
condition, reopening the discussion of superluminal mechanisms rooted in
conventional physics. This article summarizes the recent finding and its
context in the literature. Remaining challenges to autonomous superluminal
travel, such as the dominant energy condition, horizons, and the identification
of a creation mechanism are also discussed.","['gr-qc', 'astro-ph.HE', 'hep-ph']",2021-12-30,['Erik W. Lentz']
159,Gravitational wave asteroseismology on cooling neutron stars,"We examine the gravitational wave frequencies from neutron stars during
thermal evolution, adopting the relativistic Cowling approximation. We
particularly focus on the neutron star models, in which the direct Urca (rapid
cooling process) does not work, without the superfluidity and
superconductivity. For such models, the cooling curve hardly depends on the
equation of state (EOS) as well as the mass of neutron star, while we show that
the gravitational wave frequencies strongly depend on the both properties.
Then, we find that the frequencies of the fundamental and the 1st pressure mode
multiplied with the stellar mass are well expressed as a function of the
stellar compactness almost independently of the EOS. We also find that the
frequency of the 1st gravity mode in later phase of the thermal evolution is
strongly correlated with the stellar compactness. In addition, we derive the
empirical formula estimating the threshold mass for the onset of the direct
Urca inside the neutron star as a function of the nuclear saturation parameter.
This formula will give us a constraint on the neutron star properties, if it
would be observationally found that the direct Urca occurs (or does not work)
inside the neutron star.","['gr-qc', 'astro-ph.HE']",2021-12-30,"['Hajime Sotani', 'Akira Dohi']"
160,Decoding Dark Matter at future $e^+ e^-$ colliders,"We explore the potential of the $e^+ e^-$ colliders to discover dark matter
and determine its properties such as mass and the spin. For this purpose we
study spin zero and spin one-half cases of dark matter, $D$ which belongs to
$SU(2)$ weak doublet and therefore has the charged doublet partner, $D^+$. For
the case of scalar dark matter we chose Inert Doublet Model, while for the case
of fermion dark matter we suggest the new minimal fermion dark matter model
with only three parameters. We choose two benchmarks for the models under study
which provide the correct amount of observed DM relic density and consistent
with the current DM searches. We focus on the particular process $e^+ e^- \to
D^+ D^- \to D D W^+ W^- \to DD(q \bar{q})(\mu^\pm\nu)$ at 500 GeV ILC collider
which gives rise to the ""di-jet +$\mu$ + missing $E_T$"" signature and study it
at the level of fast detector simulation, taking into account Bremsstrahlung
and ISR effects. We have found that two kinematical observables -- the energy
of the muon, $E_\mu$, and the angular distribution of $W$-boson, reconstructed
from di-jet, $\cos\theta_{jj}$ are very powerful in determination of DM mass
and spin, respectively. In particular we have demonstrated that in case of
fermion DM, the masses can be measured with a few percent accuracy already at
500 fb$^{-1}$ integrated luminosity. At the same time, the scalar DM model
which has about an order of magnitude lower signal, requires about factor of 40
higher luminosity to reach the same accuracy in the mass measurement. We have
found that one can distinguish fermion and scalar DM scenarios with about 2
ab$^{-1}$ total integrated luminosity or less without using the information on
the cross sections for benchmarks under study.",['hep-ph'],2021-12-30,"['Alexander Belyaev', 'Arran Freegard', 'Ilya F. Ginzburg', 'Daniel Locke', 'Alexander Pukhov']"
161,Normalizing flows for the real-time sign problem,"We discuss the application of normalizing flows to bosonic lattice field
theories with real-time sign problems. A normalizing flow, once it is found for
such a lattice field theory, is guaranteed to solve its sign problem. We argue
for the existence of normalizing flows for bosonic lattice field theories in
the Schwinger-Keldish formalism in a few ways. We then discuss how this
existence is a specific feature of bosonic theories: such arguments break down
for fermionic systems, whether at finite density or in real-time.",['hep-lat'],2021-12-30,"['Yukari Yamauchi', 'Scott Lawrence']"
162,"The impact of outgassing of CO2 and prior calcium precipitation to the
  isotope composition of calcite precipitated on stalagmites. Implications for
  reconstructing climate information from proxies","Degassing of CO2 and precipitation of calcite to the surface of stalagmites
can strongly impact isotope signals imprinted into the calcite of these
speleothems. Here, we show that in all the variety of conditions occurring in
nature only two distinct types of degassing exist. First, when a thin film of
calcareous solution comes in contact to cave air lower pCO2 value than that of
the aqueous CO2 in the water, molecular CO2 escapes by physical diffusion in
several seconds. In a next step lasting several ten seconds, pH and DIC in the
solution achieve chemical equilibrium with respect to the CO2 in the cave
atmosphere. This solution becomes supersaturated with respect to calcite.
During precipitation for each unit CaCO3 deposited one molecule of CO2 is
generated and escapes from the solution. This precipitation driven degassing is
active during precipitation only. We show that all variations of out gassing
proposed in the literature are either diffusive outgassing or precipitation
driven degassing and that diffusive outgassing has no influence on the isotope
composition of the HCO3 - pool and consequently on that of calcite. Its isotope
imprint is determined solely by precipitation driven degassing in contrast to
most explanations in the literature. We present a theoretical model of d13C and
d18O that explains the contributions of various parameters such as changes in
temperature, changes of pCO2 in the cave atmosphere, and changes in the drip
intervals to the isotope composition of calcite precipitated to the apex of the
stalagmite. We use this model to calculate quantitatively changes of d13C and
d18O observed in field experiments (Carlson et al., 2020) in agreement to their
experimental data. We also apply our model to prior calcite precipitation (PCP)
in the field as reported by Mickler et al. (2019). We discuss how PCP
influences isotope composition signals. ...",['physics.geo-ph'],2021-12-30,"['Wolfgang Dreybrodt', 'Jens Fohlmeister']"
163,Probing Majorana Modes via Local Spin Dynamics,"We investigate Majorana modes in a quantum spin chain with bond-dependent
exchange interactions by studying its dynamics. Specifically, we consider
two-time correlations for the Kitaev-Heisenberg (KH) Hamiltonian close to the
so-called Kitaev critical point. Here, the model coincides with a phase
boundary of two uncoupled instances of Kitaev's model for p-wave
superconductors, together supporting a degenerate ground state characterized by
multiple Majorana modes. In this regime, the real-time dynamics of local spins
reveal a set of strong zero modes, corresponding to a set of protruding
frequencies in the two-time correlation function. We derive perturbative
interactions that map the KH spin chain onto the topological regime of Kitaev's
fermionic model, thus opening up a bulk gap whilst retaining almost degenerate
modes in the mesoscopic regime, i.e., for finite system sizes. This showcases
the emergence of Majorana modes in a chain of effective dimers. Here, the
binding energy within each unit cell competes with the inter-dimer coupling to
generate a finite size energy gap, in analogy with local energy terms in the
transverse-field Ising model. These modes give rise to long coherence times of
local spins located at the system edges. By breaking the local symmetry in each
dimer, one can also observe a second class of Majorana modes in terms of a
beating frequency in the two-time correlations function of the edge spin.
Furthermore, we develop a scenario for realizing these model predictions in
ion-trap quantum simulators with collective addressing of the ions.",['quant-ph'],2021-12-30,"['Johannes Bjerlin', 'Anders S. Sørensen', 'Stephan Haas']"
164,Modulated phases of nematic liquid crystals induced by tetrahedral order,"Recent theoretical research has developed a general framework to understand
director deformations and modulated phases in nematic liquid crystals. In this
framework, there are four fundamental director deformation modes: twist, bend,
splay, and a fourth mode $\Delta$ related to saddle-splay. The first three of
these modes are known to induce modulated phases. Here, we consider modulated
phases induced by the fourth mode. We develop a theory for tetrahedral order in
liquid crystals, and show that it couples to the $\Delta$ mode of director
deformation. Because of geometric frustration, the $\Delta$ mode cannot fill
space by itself, but rather must be accompanied by twist or splay. Hence, it
may induce a spontaneous cholesteric phase, with either handedness, or a splay
nematic phase.",['cond-mat.soft'],2021-12-30,"['Michely P. Rosseto', 'Jonathan V. Selinger']"
165,"Estimating the cosmological constant from shadows of Kerr--de Sitter
  black holes","The Event Horizon Telescope collaboration has revealed the first direct image
of a black hole, as per the shadow of a Kerr black hole of general relativity.
However, other Kerr-like rotating black holes of modified gravity theories
cannot be ignored, and they are essential as they offer an arena in which these
theories can be tested through astrophysical observation. This motivates us to
investigate asymptotically de Sitter rotating black holes wherein interpreting
the cosmological constant $\Lambda$ as the vacuum energy leads to a deformation
in the vicinity of a black hole -- new Kerr--de Sitter solution, which has a
richer geometric structure than the original one. We derive an analytical
formula necessary for the shadow of the new Kerr--de Sitter black holes and
then visualize the shadow of black holes for various parameters for an observer
at given coordinates $(r_0, \theta_0)$ in the domain $(r_0,\; r_c)$ and
estimate the cosmological constant $\Lambda$ from its shadow observables. The
shadow observables of the new Kerr--de Sitter black holes significantly deviate
from the corresponding observables of the Kerr--de Sitter black hole over an
appreciable range of the parameter space. Interestingly, we find a finite
parameter space for ($\Lambda$, $a$) where the observables of the two black
holes are indistinguishable.",['gr-qc'],2021-12-30,"['Misba Afrin', 'Sushant G. Ghosh']"
166,"Superconducting Proximity Effect in R7xR7R19.1o Ni Nanoislands on
  Pb(111)","We have studied the proximity_induced superconductivity in R7xR7R19.1o Ni
nanoislands by combing scanning tunnelling microscopy_spectroscopy (STM_STS)
with density functional theory (DFT) calculation. Through depositing Ni onto
Pb(111) substrate at 80 K, the monolayer Ni nanoislands with the R7xR7R19.1o
surface structure have been fabricated, where the termination of Ni atoms at
hexagonal close packed (hcp) site is energetically preferred and the electron
filling of 3d orbitals from the charge transfer leads to the vanishing magnetic
moment of Ni atoms. The topographic R7xR7R19.1o lattice as well as the
asymmetric height contrast in atomic unit cell are further corroborated by the
STM simulations. With high spatial and energy resolution, tunneling conductance
spectra have resolved an isotropic superconducting gap with
Delta_Ni_(R7xR7R19.1o)_1.29 meV, which is slightly larger than Delta_Pb_1.25
meV. The temperature dependence of Delta_Ni_(R7xR7R19.1o) supports the
substrate_induced superconducting proximity effect according to the same
transition temperature Tc_7.14 K with the Pb(111). The line spectroscopy has
spatially mapped out the small increase of Delta_Ni_(R7xR7R19.1o), which could
be explained by an enhanced electron_phonon interaction under the framework of
Bardeen_Cooper_Schrieffer (BCS) theory as a manifestation of the hole doping of
Pb(111) from the surface Ni atoms.",['cond-mat.supr-con'],2021-12-30,"['Yen-Hui Lin', 'Sucitto Teh', 'Da-You Yeh', 'Chin-Hsuan Chen', 'Deng-Sung Lin', 'Horng-Tay Jeng', 'Pin-Jui Hsu']"
167,Single production of vectorlike $B$ quarks at the CLIC,"The vector-like quarks are predicted in many new physics scenarios beyond the
Standard Model~(SM) and could be seen potential signatures of new physics at
the TeV energy scale. In this work, we study single production of exotic
singlet and doublet vectorlike bottom quarks (VLQ-$B$) at future Compact Linear
Collider~(CLIC) via the process $e^{+}e^{-}\to B\bar{b}$ with the decay channel
$B\to bZ$ and two types of modes: $Z\to \ell^{+}\ell^{-}$ and $Z\to
\nu\bar{\nu}$. We calculate the cross sections of signal and relevant SM
backgrounds. After a fast simulation of the signal and background events, the
exclusion limit at 95\% confidence level and $5\sigma$ discovery prospects on
the parameters (the coupling strength $\kappa_{B}$ and the VLQ-$B$ mass) have
been, respectively, presented at the future CLIC with centre of mass energy
$\sqrt{s}=3$ TeV and integrated luminosity of 5~ab$^{-1}$.",['hep-ph'],2021-12-30,"['Jin-Zhong Han', 'Jing Yang', 'Shuai Xu', 'Han-Kui Wang']"
168,Self-driven nanofluidics at liquid-gas interface,"We report novel flow dynamics at the interface of liquid and gas through
nanofluidic pores without applying any external driving force. Rayleigh
Taylor-instability of water and air in sub-100 nanometer fluidic pores in a
micrometre square domain of water and air are studied. We analyse it in the
context of parameters, such as applied pressure, position to pore size ratio of
the nanofluidic pore, gravity, and density. The paper also verifies the flow
velocity equation with the simulation results and discuss the mass transfer
efficiency of such flow structures. We are the first to report a self-driven
switching mechanism of nanofluidic flow from ON to OFF or vice versa. A highly
nonlinear complex nature of fluid dynamics is observed in nanometric
length-scale, which is also one of the first studies in room temperature.
Self-driven nanofluidics will have a large positive impact on healthcare,
net-zero sustainable energy production, and fundamental physics of fluid
dynamics.",['physics.flu-dyn'],2021-12-30,"['Vinitha Johny', 'siddharth Ghosh']"
169,"The lower moments of nucleon structure functions in lattice QCD with
  physical quark masses","We present results for the nucleon structure functions and form factors
obtained from 2+1 flavor lattice QCD with physical light quark masses
($m_{\pi}=135$ MeV) in a large spatial extent of about 10 fm. Our calculations
are performed with the PACS10 gauge configurations generated by the PACS
Collaboration with the six stout-smeared ${\mathscr{O}}(a)$ improved
Wilson-clover quark action and Iwasaki gauge action at $\beta=1.82$ and $2.00$
corresponding to lattice spacings of $0.085$ fm and $0.064$ fm respectively.
The lower moments of structure functions, $\langle x \rangle_{u-d}$ and
$\langle x \rangle_{\Delta u - \Delta d}$ given by the twist-2 operators being
properly renormalized, are evaluated in the $\overline{\rm MS}$ scheme at the
renormalization scale of 2 GeV only at $\beta=1.82$, since the renormalization
factors at $\beta=2.00$ have not yet determined nonperturbatively in the RI/MOM
scheme. Instead, at two lattice spacings, we evaluate appropriate ratios of
$g_{A}/g_{V}$ and $\langle x \rangle_{u-d}/\langle x \rangle_{\Delta u -\Delta
d}$, which are not renormalized in the continuum limit. These quantities thus
can be directly compared with the experimental data without the
renormalization.",['hep-lat'],2021-12-30,"['Ryutaro Tsuji', 'Yasumichi Aoki', 'Ken-Ichi Ishikawa', 'Yoshinobu Kuramashi', 'Shoichi Sasaki', 'Eigo Shintani', 'Takeshi Yamazaki']"
170,Gravitational portals in the early Universe,"We consider the production of matter and radiation during reheating after
inflation, restricting our attention solely to gravitational interactions.
Processes considered are the exchange of a graviton, $h_{\mu \nu}$, involved in
the scattering of the inflaton or particles in the newly created radiation
bath. In particular, we consider the gravitational production of dark matter
(scalar or fermionic) from the thermal bath as well as from scattering of the
inflaton condensate. We also consider the gravitational production of radiation
from inflaton scattering. In the latter case, we also derive a lower bound on
the maximal temperature of order of $10^{12}$ GeV for a typical
$\alpha-$attractor scenario from $\phi \phi \rightarrow h_{\mu \nu}
\rightarrow$ Standard Model fields (dominated by the production of Higgs
bosons). This lower gravitational bound becomes the effective maximal
temperature for reheating temperatures, $T_{\rm{RH}} \lesssim 10^9$ GeV. The
processes we consider are all minimal in the sense that they are present in any
non-minimal extension of the Standard Model theory based on Einstein gravity
and can not be neglected. We compare each of these processes to determine their
relative importance in the production of both radiation and dark matter.","['hep-ph', 'astro-ph.CO', 'hep-th']",2021-12-30,"['Simon Clery', 'Yann Mambrini', 'Keith A. Olive', 'Sarunas Verner']"
171,Learned Coarse Models for Efficient Turbulence Simulation,"Turbulence simulation with classical numerical solvers requires very
high-resolution grids to accurately resolve dynamics. Here we train learned
simulators at low spatial and temporal resolutions to capture turbulent
dynamics generated at high resolution. We show that our proposed model can
simulate turbulent dynamics more accurately than classical numerical solvers at
the same low resolutions across various scientifically relevant metrics. Our
model is trained end-to-end from data and is capable of learning a range of
challenging chaotic and turbulent dynamics at low resolution, including
trajectories generated by the state-of-the-art Athena++ engine. We show that
our simpler, general-purpose architecture outperforms various more specialized,
turbulence-specific architectures from the learned turbulence simulation
literature. In general, we see that learned simulators yield unstable
trajectories; however, we show that tuning training noise and temporal
downsampling solves this problem. We also find that while generalization beyond
the training distribution is a challenge for learned models, training noise,
convolutional architectures, and added loss constraints can help. Broadly, we
conclude that our learned simulator outperforms traditional solvers run on
coarser grids, and emphasize that simple design choices can offer stability and
robust generalization.","['physics.flu-dyn', 'cs.LG', 'physics.comp-ph']",2021-12-30,"['Kimberly Stachenfeld', 'Drummond B. Fielding', 'Dmitrii Kochkov', 'Miles Cranmer', 'Tobias Pfaff', 'Jonathan Godwin', 'Can Cui', 'Shirley Ho', 'Peter Battaglia', 'Alvaro Sanchez-Gonzalez']"
172,"Controlling thermoelectric, heat, and energy currents through a quantum
  dot in sequential and cotunneling Coulomb-blockade regimes","Thermal transport through a Coulomb-blockade quantum dot (QD) coupled to two
metallic leads is studied using five different approaches to the master
equation in which sequential and coutuneling terms are taken into account. In
the presence of intradot Coulomb interactions, a plateau in the
thermo-particle, the heat, and the energy currents is seen. The current plateau
diminishes at a high thermal bias between the leads. It is shown that the
Pauli, the Redfield, the Lindblad-type equation with first order tunneling
rates, and first-order von-Neumann master equations give very similar thermal
transport indicating the conservation of coherency in the electron transport in
sequential tunneling between the QD and leads. In contrast, the thermal
transport is suppressed when coutuneling processes are taken into account via a
second-order von-Neumann master equation. The consideration of second order
effects with respect to the QD-leads coupling brings in a wealth of virtual
processes at the contact to each lead. These virtual processes directly weaken
the effects of the contribution of the first order direct processes to the
overall transport, and introduce important other aspects of the transport, as
level broadening, energy shifts, and lifetimes in the time-domain. As a result
the current plateau formed via the Coulomb interaction diminishes, when second
order and cotunneling processes are considered.",['cond-mat.mes-hall'],2021-12-30,"['Taha Yasin Ahmed', 'Nzar Rauf Abdullah', 'Vidar Gudmundsson']"
173,"Tri-Hexagonal charge order in kagome metal CsV$_{3}$Sb$_{5}$ revealed by
  $^{121}$Sb NQR","We report $^{121}$Sb nuclear quadrupole resonance (NQR) measurements on
kagome superconductor CsV$_3$Sb$_5$ with $T_{\rm c}=2.5$ K. $^{121}$Sb NQR
spectra split after a charge density wave (CDW) transition at $94$ K, which
demonstrates a commensurate CDW state. The coexistence of the high temperature
phase and the CDW phase between $91$ K and $94$ K manifests that it is a first
order phase transition. The CDW order exhibits Tri-Hexagonal deformation with a
lateral shift between the adjacent kagome layers, which is consistent with $2
\times 2 \times 2$ superlattice modulation. The superconducting state coexists
with CDW order and shows a conventional s-wave behavior in the bulk state.","['cond-mat.str-el', 'cond-mat.supr-con']",2021-12-30,"['Chao Mu', 'Qiangwei Yin', 'Zhijun Tu', 'Chunsheng Gong', 'Ping Zheng', 'Hechang Lei', 'Zheng Li', 'Jianlin Luo']"
174,The dynamics and observability of circularly polarized kink waves,"Context. Kink waves are routinely observed in coronal loops. Resonant
absorption is a well-accepted mechanism that extracts energy from kink waves.
Nonlinear kink waves are know to be affected by the Kelvin-Helmholtz
instability. However, all previous numerical studies consider linearly
polarized kink waves. Aims. We study the properties of circularly polarized
kink waves on straight plasma cylinders, for both standing and propagating
waves, and compare them to the properties of linearly polarized kink waves.
Methods. We use the code MPI-AMRVAC to solve the full 3D Magnetohydrodynamic
(MHD) equations for a straight magnetic cylinder, excited by both standing and
propagating circularly polarized kink (m = 1) modes. Results. The damping due
to resonant absorption is independent of the polarization state. The morphology
or appearance of the induced resonant flow is different for the two
polarizations, however, there are essentially no differences in the
forward-modeled Doppler signals. For nonlinear oscillations, the growth rate of
small scales is determined by the total energy of the oscillation rather than
the perturbation amplitude. We discuss possible implications and seismological
relevance.","['astro-ph.SR', 'physics.plasm-ph']",2021-12-30,"['N. Magyar', 'T. Duckenfield', 'T. Van Doorsselaere', 'V. M. Nakariakov']"
175,"Nonperturbative light-front effective potential for static sources in
  quenched scalar Yukawa theory","We compute an effective potential between two fixed sources in light-front
quantization of a quenched scalar Yukawa theory that models the interaction of
complex scalar fields through the exchange of a neutral scalar. Despite the
breaking of explicit rotational symmetry by the use of light-front coordinates,
the effective potential is rotationally symmetric and matches the standard
Yukawa potential for scalar exchange. The neutral scalar field is represented
by a coherent state, which is obtained nonperturbatively as an eigenstate of
our model Hamiltonian, with the eigenenergy determining the effective
potential. The sources are represented by wave packets that are fixed with
respect to ordinary time, but move in light-front coordinates. The theory is
quenched, to remove pair-production processes that would otherwise cause the
spectrum to be unbounded from below.",['hep-ph'],2021-12-30,"['Sophia S Chabysheva', 'John R Hiller']"
176,"From the multi-terms urn model to the self-exciting negative binomial
  distribution and Hawkes processes","This study considers a new multi-term urn process that has a correlation in
the same term and temporal correlation. The objective is to clarify the
relationship between the urn model and the Hawkes process. Correlation in the
same term is represented by the P\'{o}lya urn model and the temporal
correlation is incorporated by introducing the conditional initial condition.
In the double-scaling limit of this urn process, the self-exciting negative
binomial distribution (SE-NBD) process, which is a marked point process, is
obtained. In the standard continuous limit, this process becomes the Hawkes
process, which has no correlation in the same term. The difference is the
variance of the intensity function in that the phase transition from the steady
to the non-steady state can be observed. The critical point, at which the power
law distribution is obtained, is the same for the Hawkes and the urn processes.
These two processes are used to analyze empirical data of financial default to
estimate the parameters of the model. For the default portfolio, the results
produced by the urn process are superior to those obtained with the Hawkes
process and confirm self-excitation.","['cond-mat.stat-mech', 'stat.ME']",2021-12-30,"['Masato Hisakado', 'Kodai Hattori', 'Shintaro Mori']"
177,A free energy principle for generic quantum systems,"The Free Energy Principle (FEP) states that under suitable conditions of weak
coupling, random dynamical systems with sufficient degrees of freedom will
behave so as to minimize an upper bound, formalized as a variational free
energy, on surprisal (a.k.a., self-information). This upper bound can be read
as a Bayesian prediction error. Equivalently, its negative is a lower bound on
Bayesian model evidence (a.k.a., marginal likelihood). In short, certain random
dynamical systems evince a kind of self-evidencing. Here, we reformulate the
FEP in the formal setting of spacetime-background free, scale-free quantum
information theory. We show how generic quantum systems can be regarded as
observers, which with the standard freedom of choice assumption become agents
capable of assigning semantics to observational outcomes. We show how such
agents minimize Bayesian prediction error in environments characterized by
uncertainty, insufficient learning, and quantum contextuality. We show that in
its quantum-theoretic formulation, the FEP is asymptotically equivalent to the
Principle of Unitarity. Based on these results, we suggest that biological
systems employ quantum coherence as a computational resource and - implicitly -
as a communication resource. We summarize a number of problems for future
research, particularly involving the resources required for classical
communication and for detecting and responding to quantum context switches.","['quant-ph', 'q-bio.NC']",2021-12-30,"['Chris Fields', 'Karl Friston', 'James F. Glazebrook', 'Michael Levin']"
178,Random Anisotropy Magnet at Finite Temperature,"Abstract We present finite-temperature Monte Carlo studies of a 2D
random-anisotropy magnet on lattices containing one million spins. The
correlated spin-glass state predicted by analytical theories is reproduced in
simulations, as are the field-cooled and zero-field-cooled magnetization curves
observed in experiments. The orientations of lattice spins begin to freeze when
the temperature is lowered. The freezing transition is due to the energy
barriers generated by the random anisotropy rather than due to random
interactions in conventional spin-glasses. We describe freezing by introducing
the time-dependent spin-glass order parameter $q$ and the spin-melting time
$\tau_{M}$ defined via $q=\tau_{M}/t$ above freezing, where t is the time of
the experiment represented by the number of Monte Carlo steps.",['cond-mat.mtrl-sci'],2021-12-30,"['Dmitry A. Garanin', 'Eugene M. Chudnovsky']"
179,"Total reflection of a flare-driven quasi-periodic EUV wave train at a
  coronal hole boundary","The reflection, refraction, and transmission of large-scale extreme
ultraviolet (EUV) waves (collectively, secondary waves) have been observed
during their interactions with coronal structures such as active regions (ARs)
and coronal holes (CHs). However, the effect of the total reflection of EUV
waves has not been reported in the literature. Here, we present the first
unambiguous observational evidence of the total reflection of a quasi-periodic
EUV wave train during its interaction with a polar CH. The event occurred in
NOAA AR 12473, located close to the southeast limb of the solar disk, and was
characterized by a jet-like CME. In this study, we focus in particular on the
driving mechanism s of the quasi-periodic wave train and the total reflection
effect at the CH boundary. We find that the periods of the incident and the
reflected wave trains are both about 100 seconds. The excitation of the
quasi-periodic wave train was possibly due to the intermittent energy release
in the associated flare since its period is similar to that of the
quasi-periodic pulsations in the associated flare. Our observational results
showed that the reflection of the wave train at the boundary of the CH was a
total reflection because the measured incidence and critical angles satisfy the
theory of total reflection, i.e., the incidence angle is less than the critical
angle.",['astro-ph.SR'],2021-12-30,"['Xinping Zhou', 'Yuandeng Shen', 'Zehao Tang', 'Chengrui Zhou', 'Yadan Duan', 'Song Tang']"
180,"Information flow, Gating, and Energetics in dimeric molecular motors","Molecular motors belonging to the kinesin and myosin super family hydrolyze
ATP by cycling through a sequence of chemical states. These cytoplasmic motors
are dimers made up of two linked identical monomeric globular proteins. Fueled
by the free energy generated by ATP hydrolysis, the motors walk on polar tracks
(microtubule or filamentous actin) processively, which means that only one head
detaches and executes a mechanical step while the other stays bound to the
track. Thus, the one motor head must regulate chemical state of the other,
referred to as ""gating"", a concept that is not fully understood. Inspired by
experiments, showing that only a fraction of the energy from ATP hydrolysis is
used to advance the kinesin motors against load, we demonstrate that additional
energy is used for coordinating the chemical cycles of the two heads in the
dimer - a feature that characterizes gating. To this end, we develop a general
framework based on information theory and stochastic thermodynamics, and
establish that gating could be quantified in terms of information flow between
the motor heads. Applications of the theory to kinesin-1 and Myosin V show that
information flow occurs, with positive cooperativity, at external resistive
loads that are less than a critical value, $F_c$. When force exceeds $F_c$,
effective information flow ceases. Interestingly, $F_c$, which is independent
of the input energy generated through ATP hydrolysis, coincides with force at
which the probability of backward steps starts to increase. Our findings
suggest that transport efficiency is optimal only at forces less than $F_c$,
which implies that these motors must operate at low loads under $\textit{in
vivo}$ conditions.","['physics.bio-ph', 'cond-mat.stat-mech', 'q-bio.BM']",2021-12-30,"['Ryota Takaki', 'Mauro L. Mugnai', 'D. Thirumalai']"
