,abstract,Field
486,"We prove in this paper that optimizing wide ReLU neural networks (NNs) with
at least one hidden layer using l2-regularization on the parameters enforces
multi-task learning due to representation-learning - also in the limit of width
to infinity. This is in contrast to multiple other results in the literature,
in which idealized settings are assumed and where wide (ReLU)-NNs loose their
ability to benefit from multi-task learning in the infinite width limit. We
deduce the ability of multi-task learning from proving an exact quantitative
macroscopic characterization of the learned NN in an appropriate function
space.",2
487,"OWLOOP is an Application Programming Interface (API) for using the Ontology
Web Language (OWL) by the means of Object-Oriented Programming (OOP). It is
common to design software architectures using the OOP paradigm for increasing
their modularity. If the components of an architecture also exploit OWL
ontologies for knowledge representation and reasoning, they would require to be
interfaced with OWL axioms. Since OWL does not adhere to the OOP paradigm, such
an interface often leads to boilerplate code affecting modularity, and OWLOOP
is designed to address this issue as well as the associated computational
aspects. We present an extension of the OWL-API to provide a general-purpose
interface between OWL axioms subject to reasoning and modular OOP objects
hierarchies.",2
488,"Deep stereo matching has made significant progress in recent years. However,
state-of-the-art methods are based on expensive 4D cost volume, which limits
their use in real-world applications. To address this issue, 3D correlation
maps and iterative disparity updates have been proposed. Regarding that in
real-world platforms, such as self-driving cars and robots, the Lidar is
usually installed. Thus we further introduce the sparse Lidar point into the
iterative updates, which alleviates the burden of network updating the
disparity from zero states. Furthermore, we propose training the network in a
self-supervised way so that it can be trained on any captured data for better
generalization ability. Experiments and comparisons show that the presented
method is effective and achieves comparable results with related methods.",2
489,"We share our experience with the recently released WILDS benchmark, a
collection of ten datasets dedicated to developing models and training
strategies which are robust to domain shifts. Several experiments yield a
couple of critical observations which we believe are of general interest for
any future work on WILDS. Our study focuses on two datasets: iWildCam and FMoW.
We show that (1) Conducting separate cross-validation for each evaluation
metric is crucial for both datasets, (2) A weak correlation between validation
and test performance might make model development difficult for iWildCam, (3)
Minor changes in the training of hyper-parameters improve the baseline by a
relatively large margin (mainly on FMoW), (4) There is a strong correlation
between certain domains and certain target labels (mainly on iWildCam). To the
best of our knowledge, no prior work on these datasets has reported these
observations despite their obvious importance. Our code is public.",2
490,"The age of information (AoI) performance metric for point-to-point wireless
communication systems is analytically studied under Rician-faded channels and
when the receiver is equipped with multiple antennas. The general scenario of a
non-linear AoI function is considered, which includes the conventional linear
AoI as a special case. The stop-and-wait transmission policy is adopted, where
the source node samples and then transmits new data only upon the successful
reception of previous data. This approach can serve as a performance benchmark
for any queuing system used in practice. New analytical and closed-form
expressions are derived with respect to the average AoI and average peak AoI
for the considered system configuration. We particularly focus on the energy
efficiency of the said mode of operation, whereas some useful engineering
insights are provided.",2
491,"In this paper, we propose a dual-module network architecture that employs a
domain discriminative feature module to encourage the domain invariant feature
module to learn more domain invariant features. The proposed architecture can
be applied to any model that utilizes domain invariant features for
unsupervised domain adaptation to improve its ability to extract domain
invariant features. We conduct experiments with the Domain-Adversarial Training
of Neural Networks (DANN) model as a representative algorithm. In the training
process, we supply the same input to the two modules and then extract their
feature distribution and prediction results respectively. We propose a
discrepancy loss to find the discrepancy of the prediction results and the
feature distribution between the two modules. Through the adversarial training
by maximizing the loss of their feature distribution and minimizing the
discrepancy of their prediction results, the two modules are encouraged to
learn more domain discriminative and domain invariant features respectively.
Extensive comparative evaluations are conducted and the proposed approach
outperforms the state-of-the-art in most unsupervised domain adaptation tasks.",2
492,"Web browsers are integral parts of everyone's daily life. They are commonly
used for security-critical and privacy sensitive tasks, like banking
transactions and checking medical records. Unfortunately, modern web browsers
are too complex to be bug free (e.g., 25 million lines of code in Chrome), and
their role as an interface to the cyberspace makes them an attractive target
for attacks. Accordingly, web browsers naturally become an arena for
demonstrating advanced exploitation techniques by attackers and
state-of-the-art defenses by browser vendors. Web browsers, arguably, are the
most exciting place to learn the latest security issues and techniques, but
remain as a black art to most security researchers because of their
fast-changing characteristics and complex code bases.
  To bridge this gap, this paper attempts to systematize the security landscape
of modern web browsers by studying the popular classes of security bugs, their
exploitation techniques, and deployed defenses. More specifically, we first
introduce a unified architecture that faithfully represents the security design
of four major web browsers. Second, we share insights from a 10-year
longitudinal study on browser bugs. Third, we present a timeline and context of
mitigation schemes and their effectiveness. Fourth, we share our lessons from a
full-chain exploit used in 2020 Pwn2Own competition. and the implication of bug
bounty programs to web browser security. We believe that the key takeaways from
this systematization can shed light on how to advance the status quo of modern
web browsers, and, importantly, how to create secure yet complex software in
the future.",2
493,"A fast algorithm for the large-scale joint inversion of gravity and magnetic
data is developed. It uses a nonlinear Gramian constraint to impose correlation
between density and susceptibility of reconstructed models. The global
objective function is formulated in the space of the weighted parameters, but
the Gramian constraint is implemented in the original space, and the nonlinear
constraint is imposed using two separate Lagrange parameters, one for each
model domain. This combined approach provides more similarity between the
reconstructed models. It is assumed that the measured data are obtained on a
uniform grid and that a consistent regular discretization of the volume domain
is imposed. The sensitivity matrices exhibit a block Toeplitz Toeplitz block
structure for each depth layer of the model domain. Forward and transpose
operations with the matrices can be implemented efficiently using two
dimensional fast Fourier transforms. This makes it feasible to solve for large
scale problems with respect to both computational costs and memory demands, and
to solve the nonlinear problem by applying iterative methods that rely only on
matrix vector multiplications. As such, the use of the regularized reweighted
conjugate gradient algorithm, in conjunction with the structure of the
sensitivity matrices, leads to a fast methodology for large-scale joint
inversion of geophysical data sets. Numerical simulations demonstrate that it
is possible to apply a nonlinear joint inversion algorithm, with $L_p$-norm
stabilisers, for the reconstruction of large model domains on a standard laptop
computer. It is demonstrated, that the p=1 choice provides sparse reconstructed
solutions with sharp boundaries, and $p=2$ provides smooth and blurred models.
Gravity and magnetic data obtained over an area in northwest of Mesoproterozoic
St. Francois Terrane, southeast of Missouri, USA are inverted.",2
494,"We present Tracer Tokens, a hardware token of privacy-preserving contact
tracing utilizing Exposure Notification \cite{GAEN} protocol. Through
subnetworks, we show that any disease spread by proximity can be traced such as
seasonal flu, cold, regional strains of COVID-19, or Tuberculosis. Further, we
show this protocol to notify $n^n$ users in parallel, providing a speed of
information unmatched by current contact tracing methods.",2
495,"This technical report is devoted to explaining how the actor loss of soft
actor critic is obtained, as well as the associated gradient estimate. It gives
the necessary mathematical background to derive all the presented equations,
from the theoretical actor loss to the one implemented in practice. This
necessitates a comparison of the reparameterization trick used in soft actor
critic with the nabla log trick, which leads to open questions regarding the
most efficient method to use.",2
496,"In this paper we introduce a new problem within the growing literature of
interpretability for convolution neural networks (CNNs). While previous work
has focused on the question of how to visually interpret CNNs, we ask what it
is that we care to interpret, that is, which layers and neurons are worth our
attention? Due to the vast size of modern deep learning network architectures,
automated, quantitative methods are needed to rank the relative importance of
neurons so as to provide an answer to this question. We present a new
statistical method for ranking the hidden neurons in any convolutional layer of
a network. We define importance as the maximal correlation between the
activation maps and the class score. We provide different ways in which this
method can be used for visualization purposes with MNIST and ImageNet, and show
a real-world application of our method to air pollution prediction with
street-level images.",2
497,"Harnessing distributed computing environments to build scalable inference
algorithms for very large data sets is a core challenge across the broad
mathematical sciences. Here we provide a theoretical framework to do so along
with fully implemented examples of scalable algorithms with performance
guarantees. We begin by formalizing the class of statistics which admit
straightforward calculation in such environments through independent
parallelization. We then show how to use such statistics to approximate
arbitrary functional operators, thereby providing practitioners with a generic
approximate inference procedure that does not require data to reside entirely
in memory. We characterize the $L^2$ approximation properties of our approach,
and then use it to treat two canonical examples that arise in large-scale
statistical analyses: sample quantile calculation and local polynomial
regression. A variety of avenues and extensions remain open for future work.",2
498,"Existing works on grant-free access, proposed to support massive machine-type
communication (mMTC) for the Internet of things (IoT), mainly concentrate on
narrow band systems under flat fading. However, little is known about massive
grant-free access for wideband systems under frequency-selective fading. This
paper investigates massive grant-free access in a wideband system under
frequency-selective fading. First, we present an orthogonal frequency division
multiplexing (OFDM)-based massive grant-free access scheme. Then, we propose
two different but equivalent models for the received pilot signal, which are
essential for designing various device activity detection and channel
estimation methods for OFDM-based massive grant-free access. One directly
models the received signal for actual devices, whereas the other can be
interpreted as a signal model for virtual devices. Next, we investigate
statistical device activity detection under frequency-selective Rayleigh fading
based on the two signal models. We first model device activities as unknown
deterministic quantities and propose three maximum likelihood (ML)
estimation-based device activity detection methods with different detection
accuracies and computation times. We also model device activities as random
variables with a known joint distribution and propose three maximum a posterior
probability (MAP) estimation-based device activity methods, which further
enhance the accuracies of the corresponding ML estimation-based methods.
Optimization techniques and matrix analysis are applied in designing and
analyzing these methods. Finally, numerical results show that the proposed
statistical device activity detection methods outperform existing
state-of-the-art device activity detection methods under frequency-selective
Rayleigh fading.",2
499,"Multinomial Logit (MNL) is one of the most popular discrete choice models and
has been widely used to model ranking data. However, there is a long-standing
technical challenge of learning MNL from many real-world ranking data: exact
calculation of the MNL likelihood of \emph{partial rankings} is generally
intractable. In this work, we develop a scalable method for approximating the
MNL likelihood of general partial rankings in polynomial time complexity. We
also extend the proposed method to learn mixture of MNL. We demonstrate that
the proposed methods are particularly helpful for applications to choice-based
network formation modeling, where the formation of new edges in a network is
viewed as individuals making choices of their friends over a candidate set. The
problem of learning mixture of MNL models from partial rankings naturally
arises in such applications. And the proposed methods can be used to learn MNL
models from network data without the strong assumption that temporal orders of
all the edge formation are available. We conduct experiments on both synthetic
and real-world network data to demonstrate that the proposed methods achieve
more accurate parameter estimation and better fitness of data compared to
conventional methods.",2
500,"Bayesian models of behavior have provided computational level explanations in
a range of psychophysical tasks. One fundamental experimental paradigm is the
production or reproduction task, in which subjects are instructed to generate
an action that either reproduces a previously sensed stimulus magnitude or
achieves a target response. This type of task therefore distinguishes itself
from other psychophysical tasks in that the responses are on a continuum and
effort plays an important role with increasing response magnitude. Based on
Bayesian decision theory we present an inference method to recover perceptual
uncertainty, response variability, and the cost function underlying human
responses. Crucially, the cost function is parameterized such that effort is
explicitly included. We present a hybrid inference method employing MCMC
sampling utilizing appropriate proposal distributions and an inner loop
utilizing amortized inference with a neural network that approximates the mode
of the optimal response distribution. We show how this model can be utilized to
avoid unidentifiability of experimental designs and that parameters can be
recovered through validation on synthetic and application to experimental data.
Our approach will enable behavioral scientists to perform Bayesian inference of
decision making parameters in production and reproduction tasks.",2
501,"For training recurrent neural network models of nonlinear dynamical systems
from an input/output training dataset based on rather arbitrary convex and
twice-differentiable loss functions and regularization terms, we propose the
use of sequential least squares for determining the optimal network parameters
and hidden states. In addition, to handle non-smooth regularization terms such
as L1, L0, and group-Lasso regularizers, as well as to impose possibly
non-convex constraints such as integer and mixed-integer constraints, we
combine sequential least squares with the alternating direction method of
multipliers (ADMM). The performance of the resulting algorithm, that we call
NAILS (Nonconvex ADMM Iterations and Least Squares), is tested in a nonlinear
system identification benchmark.",2
502,"Web-based interactions can be frequently represented by an attributed graph,
and node clustering in such graphs has received much attention lately. Multiple
efforts have successfully applied Graph Convolutional Networks (GCN), though
with some limits on accuracy as GCNs have been shown to suffer from
over-smoothing issues. Though other methods (particularly those based on
Laplacian Smoothing) have reported better accuracy, a fundamental limitation of
all the work is a lack of scalability. This paper addresses this open problem
by relating the Laplacian smoothing to the Generalized PageRank and applying a
random-walk based algorithm as a scalable graph filter. This forms the basis
for our scalable deep clustering algorithm, RwSL, where through a
self-supervised mini-batch training mechanism, we simultaneously optimize a
deep neural network for sample-cluster assignment distribution and an
autoencoder for a clustering-oriented embedding. Using 6 real-world datasets
and 6 clustering metrics, we show that RwSL achieved improved results over
several recent baselines. Most notably, we show that RwSL, unlike all other
deep clustering frameworks, can continue to scale beyond graphs with more than
one million nodes, i.e., handle web-scale. We also demonstrate how RwSL could
perform node clustering on a graph with 1.8 billion edges using only a single
GPU.",2
503,"The next-generation Industrial Internet of Things (IIoT) inherently requires
smart devices featuring rich connectivity, local intelligence, and autonomous
behavior. Emerging Multiprocessor System-on-Chip (MPSoC) platforms along with
comprehensive support for virtualization will represent two key building blocks
for smart devices in future IIoT edge infrastructures. We review representative
existing solutions, highlighting the aspects that are most relevant for
integration in IIoT solutions. From the analysis, we derive a reference
architecture for a general virtualization-ready edge IIoT node. We then analyze
the implications and benefits for a concrete use case scenario and identify the
crucial research challenges to be faced to bridge the gap towards full support
for virtualization-ready IIoT nodes",2
504,"Achieving high channel estimation accuracy and reducing hardware cost as well
as power dissipation constitute substantial challenges in the design of massive
multiple-input multiple-output (MIMO) systems. To resolve these difficulties,
sophisticated pilot designs have been conceived for the family of
energy-efficient hybrid analog-digital (HAD) beamforming architecture relying
on adaptive-resolution analog-to-digital converters (RADCs). In this paper, we
jointly optimize the pilot sequences, the number of RADC quantization bits and
the hybrid receiver combiner in the uplink of multiuser massive MIMO systems.
We solve the associated mean square error (MSE) minimization problem of channel
estimation in the context of correlated Rayleigh fading channels subject to
practical constraints. The associated mixed-integer problem is quite
challenging due to the nonconvex nature of the objective function and of the
constraints. By relying on advanced fractional programming (FP) techniques, we
first recast the original problem into a more tractable yet equivalent form,
which allows the decoupling of the fractional objective function. We then
conceive a pair of novel algorithms for solving the resultant problems for
codebook-based and codebook-free pilot schemes, respectively. To reduce the
design complexity, we also propose a simplified algorithm for the
codebook-based pilot scheme. Our simulation results confirm the superiority of
the proposed algorithms over the relevant state-of-the-art benchmark schemes.",2
505,"We present an information-theoretic regularization technique for few-shot
novel view synthesis based on neural implicit representation. The proposed
approach minimizes potential reconstruction inconsistency that happens due to
insufficient viewpoints by imposing the entropy constraint of the density in
each ray. In addition, to alleviate the potential degenerate issue when all
training images are acquired from almost redundant viewpoints, we further
incorporate the spatially smoothness constraint into the estimated images by
restricting information gains from a pair of rays with slightly different
viewpoints. The main idea of our algorithm is to make reconstructed scenes
compact along individual rays and consistent across rays in the neighborhood.
The proposed regularizers can be plugged into most of existing neural volume
rendering techniques based on NeRF in a straightforward way. Despite its
simplicity, we achieve consistently improved performance compared to existing
neural view synthesis methods by large margins on multiple standard benchmarks.
Our project website is available at
\url{http://cvlab.snu.ac.kr/research/InfoNeRF}.",2
506,"Continual learning requires models to learn new tasks while maintaining
previously learned knowledge. Various algorithms have been proposed to address
this real challenge. Till now, rehearsal-based methods, such as experience
replay, have achieved state-of-the-art performance. These approaches save a
small part of the data of the past tasks as a memory buffer to prevent models
from forgetting previously learned knowledge. However, most of them treat every
new task equally, i.e., fixed the hyperparameters of the framework while
learning different new tasks. Such a setting lacks the consideration of the
relationship/similarity between past and new tasks. For example, the previous
knowledge/features learned from dogs are more beneficial for the identification
of cats (new task), compared to those learned from buses. In this regard, we
propose a meta learning algorithm based on bi-level optimization to adaptively
tune the relationship between the knowledge extracted from the past and new
tasks. Therefore, the model can find an appropriate direction of gradient
during continual learning and avoid the serious overfitting problem on memory
buffer. Extensive experiments are conducted on three publicly available
datasets (i.e., CIFAR-10, CIFAR-100, and Tiny ImageNet). The experimental
results demonstrate that the proposed method can consistently improve the
performance of all baselines.",2
507,"Graph sampling theory extends the traditional sampling theory to graphs with
topological structures. As a key part of the graph sampling theory, subset
selection chooses nodes on graphs as samples to reconstruct the original
signal. Due to the eigen-decomposition operation for Laplacian matrices of
graphs, however, existing subset selection methods usually require
high-complexity calculations. In this paper, with an aim of enhancing the
computational efficiency of subset selection on graphs, we propose a novel
objective function based on the optimal experimental design. Theoretical
analysis shows that this function enjoys an $\alpha$-supermodular property with
a provable lower bound on $\alpha$. The objective function, together with an
approximate of the low-pass filter on graphs, suggests a fast subset selection
method that does not require any eigen-decomposition operation. Experimental
results show that the proposed method exhibits high computational efficiency,
while having competitive results compared to the state-of-the-art ones,
especially when the sampling rate is low.",2
508,"The goal of this paper is to conduct a comprehensive study on the facial
sketch synthesis (FSS) problem. However, due to the high costs in obtaining
hand-drawn sketch datasets, there lacks a complete benchmark for assessing the
development of FSS algorithms over the last decade. As such, we first introduce
a high-quality dataset for FSS, named FS2K, which consists of 2,104
image-sketch pairs spanning three types of sketch styles, image backgrounds,
lighting conditions, skin colors, and facial attributes. FS2K differs from
previous FSS datasets in difficulty, diversity, and scalability, and should
thus facilitate the progress of FSS research. Second, we present the
largest-scale FSS study by investigating 139 classical methods, including 24
handcrafted feature based facial sketch synthesis approaches, 37 general
neural-style transfer methods, 43 deep image-to-image translation methods, and
35 image-to-sketch approaches. Besides, we elaborate comprehensive experiments
for existing 19 cutting-edge models. Third, we present a simple baseline for
FSS, named FSGAN. With only two straightforward components, i.e., facial-aware
masking and style-vector expansion, FSGAN surpasses the performance of all
previous state-of-the-art models on the proposed FS2K dataset, by a large
margin. Finally, we conclude with lessons learned over the past years, and
point out several unsolved challenges. Our open-source code is available at
https://github.com/DengPingFan/FSGAN.",2
509,"We consider the $C^1$-Virtual Element Method (VEM) for the conforming
numerical approximation of some variants of the Cahn-Hilliard equation on
polygonal meshes. In particular, we focus on the discretization of the
advective Cahn-Hilliard problem and the Cahn-Hilliard inpainting problem. We
present the numerical approximation and several numerical results to assess the
efficacy of the proposed methodology.",2
510,"We introduce Consistent Assignment for Representation Learning (CARL), an
unsupervised learning method to learn visual representations by combining ideas
from self-supervised contrastive learning and deep clustering. By viewing
contrastive learning from a clustering perspective, CARL learns unsupervised
representations by learning a set of general prototypes that serve as energy
anchors to enforce different views of a given image to be assigned to the same
prototype. Unlike contemporary work on contrastive learning with deep
clustering, CARL proposes to learn the set of general prototypes in an online
fashion, using gradient descent without the necessity of using
non-differentiable algorithms or K-Means to solve the cluster assignment
problem. CARL surpasses its competitors in many representations learning
benchmarks, including linear evaluation, semi-supervised learning, and transfer
learning.",2
511,"Due to the exponentially increasing reach of social media, it is essential to
focus on its negative aspects as it can potentially divide society and incite
people into violence. In this paper, we present our system description of work
on the shared task ComMA@ICON, where we have to classify how aggressive the
sentence is and if the sentence is gender-biased or communal biased. These
three could be the primary reasons to cause significant problems in society. As
team Hypers we have proposed an approach that utilizes different pretrained
models with Attention and mean pooling methods. We were able to get Rank 3 with
0.223 Instance F1 score on Bengali, Rank 2 with 0.322 Instance F1 score on
Multi-lingual set, Rank 4 with 0.129 Instance F1 score on Meitei and Rank 5
with 0.336 Instance F1 score on Hindi. The source code and the pretrained
models of this work can be found here.",2
512,"Deep convolutional neural networks have been demonstrated to be effective for
SISR in recent years. On the one hand, residual connections and dense
connections have been used widely to ease forward information and backward
gradient flows to boost performance. However, current methods use residual
connections and dense connections separately in most network layers in a
sub-optimal way. On the other hand, although various networks and methods have
been designed to improve computation efficiency, save parameters, or utilize
training data of multiple scale factors for each other to boost performance, it
either do super-resolution in HR space to have a high computation cost or can
not share parameters between models of different scale factors to save
parameters and inference time. To tackle these challenges, we propose an
efficient single image super-resolution network using dual path connections
with multiple scale learning named as EMSRDPN. By introducing dual path
connections inspired by Dual Path Networks into EMSRDPN, it uses residual
connections and dense connections in an integrated way in most network layers.
Dual path connections have the benefits of both reusing common features of
residual connections and exploring new features of dense connections to learn a
good representation for SISR. To utilize the feature correlation of multiple
scale factors, EMSRDPN shares all network units in LR space between different
scale factors to learn shared features and only uses a separate reconstruction
unit for each scale factor, which can utilize training data of multiple scale
factors to help each other to boost performance, meanwhile which can save
parameters and support shared inference for multiple scale factors to improve
efficiency. Experiments show EMSRDPN achieves better performance and comparable
or even better parameter and inference efficiency over SOTA methods.",2
513,"This paper presents a key recovery attack on the cryptosystem proposed by Lau
and Tan in a talk at ACISP 2018. The Lau-Tan cryptosystem uses Gabidulin codes
as the underlying decodable code. To hide the algebraic structure of Gabidulin
codes, the authors chose a matrix of column rank $n$ to mix with a generator
matrix of the secret Gabidulin code. The other part of the public key, however,
reveals crucial information about the private key. Our analysis shows that the
problem of recovering the private key can be reduced to solving a multivariate
linear system over the base field, rather than solving a multivariate quadratic
system as claimed by the authors. Solving the linear system for any nonzero
solution permits us to recover the private key. Apparently, this attack costs
polynomial time, and therefore completely breaks the cryptosystem.",2
514,"Subresultant of two univariate polynomials is a fundamental object in
computational algebra and geometry with many applications (for instance,
parametric GCD and parametric multiplicity of roots). In this paper, we
generalize the theory of subresultants of two polynomials to arbitrary number
of polynomials, resulting in multi-polynomial subresultants. Specifically,
  1. we propose a definition of multi-polynomial subresultants, which is an
expression in terms of roots;
  2. we illustrate the usefulness of the proposed definition via the following
two fundamental applications:
  - parametric GCD of multi-polynomials, and
  - parametric multiplicity of roots of a polynomial;
  3. we provide several expressions for the multi-polynomials subresultants in
terms of coefficients, for computation.",2
515,"Hyperdimensional Computing (HDC), also known as Vector-Symbolic Architectures
(VSA), is a promising framework for the development of cognitive architectures
and artificial intelligence systems, as well as for technical applications and
emerging neuromorphic and nanoscale hardware. HDC/VSA operate with
hypervectors, i.e., distributed vector representations of large fixed dimension
(usually > 1000). One of the key ingredients of HDC/VSA are the methods for
encoding data of various types (from numeric scalars and vectors to graphs)
into hypervectors. In this paper, we propose an approach for the formation of
hypervectors of sequences that provides both an equivariance with respect to
the shift of sequences and preserves the similarity of sequences with identical
elements at nearby positions. Our methods represent the sequence elements by
compositional hypervectors and exploit permutations of hypervectors for
representing the order of sequence elements. We experimentally explored the
proposed representations using a diverse set of tasks with data in the form of
symbolic strings. Although our approach is feature-free as it forms the
hypervector of a sequence from the hypervectors of its symbols at their
positions, it demonstrated the performance on a par with the methods that apply
various features, such as subsequences. The proposed techniques were designed
for the HDC/VSA model known as Sparse Binary Distributed Representations.
However, they can be adapted to hypervectors in formats of other HDC/VSA
models, as well as for representing sequences of types other than symbolic
strings.",2
516,"With the increasing popularity of large-scale antenna arrays, the subarraying
technology becomes more attractive. In this paper, we propose two effective
subarraying methods right after formulating the subarray synthesis as a
compressive sensing (CS) problem: i) Orthogonal matching pursuit based subarray
synthesis (OMP-SS), a common CS approach which can be used for the subarray
synthesis to attain the subarray information (the subarray number, the number
of elements per subarray and corresponding excitation coeffcients) and ii)
Off-grid orthogonal matching pursuit based subarray synthesis (OGOMP-SS), an
advanced approach for optimizing antenna elements positions and the subarray
information mentioned above simultaneously. In addition, two user-defined modes
are designed for different application scenarios, wherein, mode-1 is to
optimize the pattern synthesis performance for the given the number of
subarrays, and mode-2 is to obtain the minimum number of subarrays for the
cases when the pattern synthsis accuracy is satisfied. Finally, our simulation
results reveal that it is of paramount significance to optimize antenna
elements positions for the subarray synthesis performance on the one hand and
demonstrate the excellent performances of proposed schemes in comparison with
other competitive state-of-the-art subarray synthesis methods on the other
hand.",2
517,"The inputs and/or outputs of some neural nets are weight matrices of other
neural nets. Indirect encodings or end-to-end compression of weight matrices
could help to scale such approaches. Our goal is to open a discussion on this
topic, starting with recurrent neural networks for character-level language
modelling whose weight matrices are encoded by the discrete cosine transform.
Our fast weight version thereof uses a recurrent neural network to parameterise
the compressed weights. We present experimental results on the enwik8 dataset.",2
518,"Knowledge distillation has made remarkable achievements in model compression.
However, most existing methods demand original training data, while real data
in practice are often unavailable due to privacy, security and transmission
limitation. To address this problem, we propose a conditional generative
data-free knowledge distillation (CGDD) framework to train efficient portable
network without any real data. In this framework, except using the knowledge
extracted from teacher model, we introduce preset labels as additional
auxiliary information to train the generator. Then, the trained generator can
produce meaningful training samples of specified category as required. In order
to promote distillation process, except using conventional distillation loss,
we treat preset label as ground truth label so that student network is directly
supervised by the category of synthetic training sample. Moreover, we force
student network to mimic the attention maps of teacher model and further
improve its performance. To verify the superiority of our method, we design a
new evaluation metric is called as relative accuracy to directly compare the
effectiveness of different distillation methods. Trained portable network
learned with proposed data-free distillation method obtains 99.63%, 99.07% and
99.84% relative accuracy on CIFAR10, CIFAR100 and Caltech101, respectively. The
experimental results demonstrate the superiority of proposed method.",2
519,"In this study, we formulate the model reduction problem of a stable and
positive network system as a constrained Riemannian optimization problem with
the $H^2$-error objective function of the original and reduced network systems.
We improve the reduction performance of the clustering-based method, which is
one of the most known methods for model reduction of positive network systems,
by using the output of the clustering-based method as the initial point for the
proposed method. The proposed method reduces the dimension of the network
system while preserving the properties of stability, positivity, and
interconnection structure by applying the Riemannian augmented Lagrangian
method (RALM) and deriving the Riemannian gradient of the Lagrangian. To check
the efficiency of our method, we conduct a numerical experiment and compare it
with the clustering-based method in the sense of $H^2$-error and
$H^\infty$-error.",2
520,"In recent years, gradient based Meta-RL (GMRL) methods have achieved
remarkable successes in either discovering effective online hyperparameter for
one single task (Xu et al., 2018) or learning good initialisation for
multi-task transfer learning (Finn et al., 2017). Despite the empirical
successes, it is often neglected that computing meta gradients via vanilla
backpropagation is ill-defined. In this paper, we argue that the stochastic
meta-gradient estimation adopted by many existing MGRL methods are in fact
biased; the bias comes from two sources: 1) the compositional bias that is
inborn in the structure of compositional optimisation problems and 2) the bias
of multi-step Hessian estimation caused by direct automatic differentiation. To
better understand the meta gradient biases, we perform the first of its kind
study to quantify the amount for each of them. We start by providing a unifying
derivation for existing GMRL algorithms, and then theoretically analyse both
the bias and the variance of existing gradient estimation methods. On
understanding the underlying principles of bias, we propose two mitigation
solutions based on off-policy correction and multi-step Hessian estimation
techniques. Comprehensive ablation studies have been conducted and results
reveals: (1) The existence of these two biases and how they influence the
meta-gradient estimation when combined with different estimator/sample
size/step and learning rate. (2) The effectiveness of these mitigation
approaches for meta-gradient estimation and thereby the final return on two
practical Meta-RL algorithms: LOLA-DiCE and Meta-gradient Reinforcement
Learning.",2
521,"We show that the structural liveness problem for immediate observation nets
(introduced by Esparza et al., 2019) is PSPACE-complete.",2
522,"In this article, we present the SILKNOW project (Silk heritage in the
Knowledge Society: from punched card to Big Data, Deep Learning and
visual/tangible simulations) (2018-2021). This project aimed to use Semantic
Web technologies to give greater visibility to silk objects produced and
consumed in Europe between the 15th and 19th centuries. Silk is a particularly
important material in European history, and it has produced some exceptional
objects of great historical interest. However, it is a threatened heritage that
is little known to the general public. We show the interest of using Semantic
Web technologies to give more visibility to such a heritage, by describing the
results we have obtained. We present the methodology used to develop a
knowledge graph, and in particular the different steps that were necessary to
create the underlying data model, based on the CIDOC CRM or CIDOC Conceptual
Reference Model. We also propose a CIDOC CRM-compatible extension to express
the complex semantics of the creation and production process of ancient silk
fabrics.",2
523,"Session-based recommendation (SBR) is proposed to recommend items within
short sessions given that user profiles are invisible in various scenarios
nowadays, such as e-commerce and short video recommendation. There is a common
scenario that user specifies a target category of items as a global filter,
however previous SBR settings mainly consider the item sequence and overlook
the rich target category information in this scenario. Therefore, we define a
new task called Category-aware Session-Based Recommendation (CSBR), focusing on
the above scenario, in which the user-specified category can be efficiently
utilized by the recommendation system. To address the challenges of the
proposed task, we develop a novel method called Intention Adaptive Graph Neural
Network (IAGNN), which takes advantage of relationship between items and their
categories to achieve an accurate recommendation result. Specifically, we
construct a category-aware graph with both item and category nodes to represent
the complex transition information in the session. An intention-adaptive graph
neural network on the category-aware graph is utilized to capture user
intention by transferring the historical interaction information to the
user-specified category domain. Extensive experiments on three real-world
datasets are conducted to show our IAGNN outperforms the state-of-the-art
baselines in the new task.",2
524,"Rate of convergence results are presented for a new class of explicit Euler
schemes, which approximate stochastic differential equations (SDEs) with
superlinearly growing drift coefficients that satisfy a particular form of
strong monotonicity. The new, distinct feature of this class of explicit
schemes is the preservation of the monotonicity condition for the new, suitably
controlled drift coefficients that guaranty the finiteness of moments of the
numerical solutions up to a desired order.",2
525,"Triangular flows, also known as Kn\""{o}the-Rosenblatt measure couplings,
comprise an important building block of normalizing flow models for generative
modeling and density estimation, including popular autoregressive flow models
such as real-valued non-volume preserving transformation models (Real NVP). We
present statistical guarantees and sample complexity bounds for triangular flow
statistical models. In particular, we establish the statistical consistency and
the finite sample convergence rates of the Kullback-Leibler estimator of the
Kn\""{o}the-Rosenblatt measure coupling using tools from empirical process
theory. Our results highlight the anisotropic geometry of function classes at
play in triangular flows, shed light on optimal coordinate ordering, and lead
to statistical guarantees for Jacobian flows. We conduct numerical experiments
on synthetic data to illustrate the practical implications of our theoretical
findings.",2
