,title,abstract,categories,created,authors
145,SAE: Sequential Anchored Ensembles,"Computing the Bayesian posterior of a neural network is a challenging task
due to the high-dimensionality of the parameter space. Anchored ensembles
approximate the posterior by training an ensemble of neural networks on
anchored losses designed for the optima to follow the Bayesian posterior.
Training an ensemble, however, becomes computationally expensive as its number
of members grows since the full training procedure is repeated for each member.
In this note, we present Sequential Anchored Ensembles (SAE), a lightweight
alternative to anchored ensembles. Instead of training each member of the
ensemble from scratch, the members are trained sequentially on losses sampled
with high auto-correlation, hence enabling fast convergence of the neural
networks and efficient approximation of the Bayesian posterior. SAE outperform
anchored ensembles, for a given computational budget, on some benchmarks while
showing comparable performance on the others and achieved 2nd and 3rd place in
the light and extended tracks of the NeurIPS 2021 Approximate Inference in
Bayesian Deep Learning competition.",['cs.LG'],2021-12-30,"['Arnaud Delaunoy', 'Gilles Louppe']"
146,CSformer: Bridging Convolution and Transformer for Compressive Sensing,"Convolution neural networks (CNNs) have succeeded in compressive image
sensing. However, due to the inductive bias of locality and weight sharing, the
convolution operations demonstrate the intrinsic limitations in modeling the
long-range dependency. Transformer, designed initially as a
sequence-to-sequence model, excels at capturing global contexts due to the
self-attention-based architectures even though it may be equipped with limited
localization abilities. This paper proposes CSformer, a hybrid framework that
integrates the advantages of leveraging both detailed spatial information from
CNN and the global context provided by transformer for enhanced representation
learning. The proposed approach is an end-to-end compressive image sensing
method, composed of adaptive sampling and recovery. In the sampling module,
images are measured block-by-block by the learned sampling matrix. In the
reconstruction stage, the measurement is projected into dual stems. One is the
CNN stem for modeling the neighborhood relationships by convolution, and the
other is the transformer stem for adopting global self-attention mechanism. The
dual branches structure is concurrent, and the local features and global
representations are fused under different resolutions to maximize the
complementary of features. Furthermore, we explore a progressive strategy and
window-based transformer block to reduce the parameter and computational
complexity. The experimental results demonstrate the effectiveness of the
dedicated transformer-based architecture for compressive sensing, which
achieves superior performance compared to state-of-the-art methods on different
datasets.","['eess.IV', 'cs.CV']",2021-12-30,"['Dongjie Ye', 'Zhangkai Ni', 'Hanli Wang', 'Jian Zhang', 'Shiqi Wang', 'Sam Kwong']"
147,"BatchLens: A Visualization Approach for Analyzing Batch Jobs in Cloud
  Systems","Cloud systems are becoming increasingly powerful and complex. It is highly
challenging to identify anomalous execution behaviors and pinpoint problems by
examining the overwhelming intermediate results/states in complex application
workflows. Domain scientists urgently need a friendly and functional interface
to understand the quality of the computing services and the performance of
their applications in real time. To meet these needs, we explore data generated
by job schedulers and investigate general performance metrics (e.g.,
utilization of CPU, memory and disk I/O). Specifically, we propose an
interactive visual analytics approach, BatchLens, to provide both providers and
users of cloud service with an intuitive and effective way to explore the
status of system batch jobs and help them conduct root-cause analysis of
anomalous behaviors in batch jobs. We demonstrate the effectiveness of
BatchLens through a case study on the public Alibaba bench workload trace
datasets.",['cs.HC'],2021-12-30,"['Shaolun Ruan', 'Yong Wang', 'Hailong Jiang', 'Weijia Xu', 'Qiang Guan']"
148,"SimSR: Simple Distance-based State Representation for Deep Reinforcement
  Learning","This work explores how to learn robust and generalizable state representation
from image-based observations with deep reinforcement learning methods.
Addressing the computational complexity, stringent assumptions, and
representation collapse challenges in the existing work of bisimulation metric,
we devise Simple State Representation (SimSR) operator, which achieves
equivalent functionality while reducing the complexity by an order in
comparison with bisimulation metric. SimSR enables us to design a
stochastic-approximation-based method that can practically learn the mapping
functions (encoders) from observations to latent representation space. Besides
the theoretical analysis, we experimented and compared our work with recent
state-of-the-art solutions in visual MuJoCo tasks. The results show that our
model generally achieves better performance and has better robustness and good
generalization.","['cs.LG', 'cs.AI']",2021-12-30,"['Hongyu Zang', 'Xin Li', 'Mingzhong Wang']"
149,"Development of a face mask detection pipeline for mask-wearing
  monitoring in the era of the COVID-19 pandemic: A modular approach","During the SARS-Cov-2 pandemic, mask-wearing became an effective tool to
prevent spreading and contracting the virus. The ability to monitor the
mask-wearing rate in the population would be useful for determining public
health strategies against the virus. However, artificial intelligence
technologies for detecting face masks have not been deployed at a large scale
in real-life to measure the mask-wearing rate in public. In this paper, we
present a two-step face mask detection approach consisting of two separate
modules: 1) face detection and alignment and 2) face mask classification. This
approach allowed us to experiment with different combinations of face detection
and face mask classification modules. More specifically, we experimented with
PyramidKey and RetinaFace as face detectors while maintaining a lightweight
backbone for the face mask classification module. Moreover, we also provide a
relabeled annotation of the test set of the AIZOO dataset, where we rectified
the incorrect labels for some face images. The evaluation results on the AIZOO
and Moxa 3K datasets showed that the proposed face mask detection pipeline
surpassed the state-of-the-art methods. The proposed pipeline also yielded a
higher mAP on the relabeled test set of the AIZOO dataset than the original
test set. Since we trained the proposed model using in-the-wild face images, we
can successfully deploy our model to monitor the mask-wearing rate using public
CCTV images.","['cs.CV', 'cs.LG']",2021-12-30,"['Benjaphan Sommana', 'Ukrit Watchareeruetai', 'Ankush Ganguly', 'Samuel W. F. Earp', 'Taya Kitiyakara', 'Suparee Boonmanunt', 'Ratchainant Thammasudjarit']"
150,An Intelligent Self-driving Truck System For Highway Transportation,"Recently, there have been many advances in autonomous driving society,
attracting a lot of attention from academia and industry. However, existing
works mainly focus on cars, extra development is still required for
self-driving truck algorithms and models. In this paper, we introduce an
intelligent self-driving truck system. Our presented system consists of three
main components, 1) a realistic traffic simulation module for generating
realistic traffic flow in testing scenarios, 2) a high-fidelity truck model
which is designed and evaluated for mimicking real truck response in real-world
deployment, 3) an intelligent planning module with learning-based decision
making algorithm and multi-mode trajectory planner, taking into account the
truck's constraints, road slope changes, and the surrounding traffic flow. We
provide quantitative evaluations for each component individually to demonstrate
the fidelity and performance of each part. We also deploy our proposed system
on a real truck and conduct real world experiments which shows our system's
capacity of mitigating sim-to-real gap. Our code is available at
https://github.com/InceptioResearch/IITS","['cs.RO', 'cs.AI']",2021-12-30,"['Dawei Wang', 'Lingping Gao', 'Ziquan Lan', 'Wei Li', 'Jiaping Ren', 'Jiahui Zhang', 'Peng Zhang', 'Pei Zhou', 'Shengao Wang', 'Jia Pan', 'Dinesh Manocha', 'Ruigang Yang']"
151,"Two Instances of Interpretable Neural Network for Universal
  Approximations","This paper proposes two bottom-up interpretable neural network (NN)
constructions for universal approximation, namely Triangularly-constructed NN
(TNN) and Semi-Quantized Activation NN (SQANN). The notable properties are (1)
resistance to catastrophic forgetting (2) existence of proof for arbitrarily
high accuracies on training dataset (3) for an input \(x\), users can identify
specific samples of training data whose activation ``fingerprints"" are similar
to that of \(x\)'s activations. Users can also identify samples that are out of
distribution.","['cs.LG', 'cs.AI']",2021-12-30,"['Erico Tjoa', 'Guan Cuntai']"
152,"Simulation of the Geometrically Exact Nonlinear String via Energy
  Quadratisation","String vibration represents an active field of research in acoustics.
Small-amplitude vibration is often assumed, leading to simplified physical
models that can be simulated efficiently. However, the inclusion of nonlinear
phenomena due to larger string stretchings is necessary to capture important
features, and efficient numerical algorithms are currently lacking in this
context. Of the available techniques, many lead to schemes which may only be
solved iteratively, resulting in high computational cost, and the additional
concerns of existence and uniqueness of solutions. Slow and fast waves are
present concurrently in the transverse and longitudinal directions of motion,
adding further complications concerning numerical dispersion. This work
presents a linearly-implicit scheme for the simulation of the geometrically
exact nonlinear string model. The scheme conserves a numerical energy,
expressed as the sum of quadratic terms only, and including an auxiliary state
variable yielding the nonlinear effects. This scheme allows to treat the
transverse and longitudinal waves separately, using a mixed finite
difference/modal scheme for the two directions of motion, thus allowing to
accurately resolve the wave speeds at reference sample rates. Numerical
experiments are presented throughout.","['math.NA', 'cs.NA']",2021-12-30,"['Michele Ducceschi', 'Stefan Bilbao']"
153,Self Reward Design with Fine-grained Interpretability,"Transparency and fairness issues in Deep Reinforcement Learning may stem from
the black-box nature of deep neural networks used to learn its policy, value
functions etc. This paper proposes a way to circumvent the issues through the
bottom-up design of neural networks (NN) with detailed interpretability, where
each neuron or layer has its own meaning and utility that corresponds to
humanly understandable concept. With deliberate design, we show that lavaland
problems can be solved using NN model with few parameters. Furthermore, we
introduce the Self Reward Design (SRD), inspired by the Inverse Reward Design,
so that our interpretable design can (1) solve the problem by pure design
(although imperfectly) (2) be optimized via SRD (3) perform avoidance of
unknown states by recognizing the inactivations of neurons aggregated as the
activation in \(w_{unknown}\).","['cs.LG', 'cs.AI']",2021-12-30,"['Erico Tjoa', 'Guan Cuntai']"
154,Verification and generation of unrefinable partitions,"Unrefinable partitions are a subset of partitions into distinct parts which
satisfy an additional unrefinability property. More precisely, no parts of such
partitions can be written as the sum of different integers which are not parts.
We address in this paper the algorithmic aspects related to unrefinable
partitions, such as testing whether a given partition is unrefinable or not and
enumerating all the partitions whose sum is a given number. We design two
algorithms to solve the two mentioned problems and we discuss their complexity.","['math.CO', 'cs.DM', 'math.NT']",2021-12-30,"['Riccardo Aragona', 'Lorenzo Campioni', 'Roberto Civino', 'Massimo Lauria']"
155,Distributed Random Reshuffling over Networks,"In this paper, we consider the distributed optimization problem where $n$
agents, each possessing a local cost function, collaboratively minimize the
average of the local cost functions over a connected network. To solve the
problem, we propose a distributed random reshuffling (D-RR) algorithm that
combines the classical distributed gradient descent (DGD) method and Random
Reshuffling (RR). We show that D-RR inherits the superiority of RR for both
smooth strongly convex and smooth nonconvex objective functions. In particular,
for smooth strongly convex objective functions, D-RR achieves
$\mathcal{O}(1/T^2)$ rate of convergence (here, $T$ counts the total number of
iterations) in terms of the squared distance between the iterate and the unique
minimizer. When the objective function is assumed to be smooth nonconvex and
has Lipschitz continuous component functions, we show that D-RR drives the
squared norm of gradient to $0$ at a rate of $\mathcal{O}(1/T^{2/3})$. These
convergence results match those of centralized RR (up to constant factors).","['math.OC', 'cs.DC', 'cs.LG', 'cs.MA']",2021-12-30,"['Kun Huang', 'Xiao Li', 'Andre Milzarek', 'Shi Pu', 'Junwen Qiu']"
156,"ChunkFormer: Learning Long Time Series with Multi-stage Chunked
  Transformer","The analysis of long sequence data remains challenging in many real-world
applications. We propose a novel architecture, ChunkFormer, that improves the
existing Transformer framework to handle the challenges while dealing with long
time series. Original Transformer-based models adopt an attention mechanism to
discover global information along a sequence to leverage the contextual data.
Long sequential data traps local information such as seasonality and
fluctuations in short data sequences. In addition, the original Transformer
consumes more resources by carrying the entire attention matrix during the
training course. To overcome these challenges, ChunkFormer splits the long
sequences into smaller sequence chunks for the attention calculation,
progressively applying different chunk sizes in each stage. In this way, the
proposed model gradually learns both local and global information without
changing the total length of the input sequences. We have extensively tested
the effectiveness of this new architecture on different business domains and
have proved the advantage of such a model over the existing Transformer-based
models.","['cs.LG', 'cs.AI']",2021-12-30,"['Yue Ju', 'Alka Isac', 'Yimin Nie']"
157,Deconfounded Training for Graph Neural Networks,"Learning powerful representations is one central theme of graph neural
networks (GNNs). It requires refining the critical information from the input
graph, instead of the trivial patterns, to enrich the representations. Towards
this end, graph attention and pooling methods prevail. They mostly follow the
paradigm of ""learning to attend"". It maximizes the mutual information between
the attended subgraph and the ground-truth label. However, this training
paradigm is prone to capture the spurious correlations between the trivial
subgraph and the label. Such spurious correlations are beneficial to
in-distribution (ID) test evaluations, but cause poor generalization in the
out-of-distribution (OOD) test data. In this work, we revisit the GNN modeling
from the causal perspective. On the top of our causal assumption, the trivial
information serves as a confounder between the critical information and the
label, which opens a backdoor path between them and makes them spuriously
correlated. Hence, we present a new paradigm of deconfounded training (DTP)
that better mitigates the confounding effect and latches on the critical
information, to enhance the representation and generalization ability.
Specifically, we adopt the attention modules to disentangle the critical
subgraph and trivial subgraph. Then we make each critical subgraph fairly
interact with diverse trivial subgraphs to achieve a stable prediction. It
allows GNNs to capture a more reliable subgraph whose relation with the label
is robust across different distributions. We conduct extensive experiments on
synthetic and real-world datasets to demonstrate the effectiveness.","['cs.LG', 'cs.AI']",2021-12-30,"['Yongduo Sui', 'Xiang Wang', 'Jiancan Wu', 'Xiangnan He', 'Tat-Seng Chua']"
158,"Benchmarking Chinese Text Recognition: Datasets, Baselines, and an
  Empirical Study","The flourishing blossom of deep learning has witnessed the rapid development
of text recognition in recent years. However, the existing text recognition
methods are mainly for English texts, whereas ignoring the pivotal role of
Chinese texts. As another widely-spoken language, Chinese text recognition in
all ways has extensive application markets. Based on our observations, we
attribute the scarce attention on Chinese text recognition to the lack of
reasonable dataset construction standards, unified evaluation methods, and
results of the existing baselines. To fill this gap, we manually collect
Chinese text datasets from publicly available competitions, projects, and
papers, then divide them into four categories including scene, web, document,
and handwriting datasets. Furthermore, we evaluate a series of representative
text recognition methods on these datasets with unified evaluation methods to
provide experimental results. By analyzing the experimental results, we
surprisingly observe that state-of-the-art baselines for recognizing English
texts cannot perform well on Chinese scenarios. We consider that there still
remain numerous challenges under exploration due to the characteristics of
Chinese texts, which are quite different from English texts. The code and
datasets are made publicly available at
https://github.com/FudanVI/benchmarking-chinese-text-recognition.",['cs.CV'],2021-12-30,"['Jingye Chen', 'Haiyang Yu', 'Jianqi Ma', 'Mengnan Guan', 'Xixi Xu', 'Xiaocong Wang', 'Shaobo Qu', 'Bin Li', 'Xiangyang Xue']"
159,Bayesian Algorithms Learn to Stabilize Unknown Continuous-Time Systems,"Linear dynamical systems are canonical models for learning-based control of
plants with uncertain dynamics. The setting consists of a stochastic
differential equation that captures the state evolution of the plant
understudy, while the true dynamics matrices are unknown and need to be learned
from the observed data of state trajectory. An important issue is to ensure
that the system is stabilized and destabilizing control actions due to model
uncertainties are precluded as soon as possible. A reliable stabilization
procedure for this purpose that can effectively learn from unstable data to
stabilize the system in a finite time is not currently available. In this work,
we propose a novel Bayesian learning algorithm that stabilizes unknown
continuous-time stochastic linear systems. The presented algorithm is flexible
and exposes effective stabilization performance after a remarkably short time
period of interacting with the system.","['eess.SY', 'cs.AI', 'cs.LG', 'cs.SY', 'stat.ML']",2021-12-30,"['Mohamad Kazem Shirani Faradonbeh', 'Mohamad Sadegh Shirani Faradonbeh']"
160,"A general technique for the estimation of farm animal body part weights
  from CT scans and its applications in a rabbit breeding program","Various applications of farm animal imaging are based on the estimation of
weights of certain body parts and cuts from the CT images of animals. In many
cases, the complexity of the problem is increased by the enormous variability
of postures in CT images due to the scanning of non-sedated, living animals. In
this paper, we propose a general and robust approach for the estimation of the
weights of cuts and body parts from the CT images of (possibly) living animals.
We adapt multi-atlas based segmentation driven by elastic registration and
joint feature and model selection for the regression component to cape with the
large number of features and low number of samples. The proposed technique is
evaluated and illustrated through real applications in rabbit breeding
programs, showing r^2 scores 12% higher than previous techniques and methods
that used to drive the selection so far. The proposed technique is easily
adaptable to similar problems, consequently, it is shared in an open source
software package for the benefit of the community.","['cs.CV', 'cs.LG']",2021-12-30,"['Ádám Csóka', 'György Kovács', 'Virág Ács', 'Zsolt Matics', 'Zsolt Gerencsér', 'Zsolt Szendrő', 'István Nagy', 'Örs Petneházy', 'Imre Repa', 'Mariann Moizs', 'Tamás Donkó']"
161,TextRGNN: Residual Graph Neural Networks for Text Classification,"Recently, text classification model based on graph neural network (GNN) has
attracted more and more attention. Most of these models adopt a similar network
paradigm, that is, using pre-training node embedding initialization and
two-layer graph convolution. In this work, we propose TextRGNN, an improved GNN
structure that introduces residual connection to deepen the convolution network
depth. Our structure can obtain a wider node receptive field and effectively
suppress the over-smoothing of node features. In addition, we integrate the
probabilistic language model into the initialization of graph node embedding,
so that the non-graph semantic information of can be better extracted. The
experimental results show that our model is general and efficient. It can
significantly improve the classification accuracy whether in corpus level or
text level, and achieve SOTA performance on a wide range of text classification
datasets.","['cs.CL', 'cs.AI']",2021-12-30,"['Jiayuan Chen', 'Boyu Zhang', 'Yinfei Xu', 'Meng Wang']"
162,"Weakly imposed Dirichlet boundary conditions for 2D and 3D Virtual
  Elements","In the framework of virtual element discretizazions, we address the problem
of imposing non homogeneous Dirichlet boundary conditions in a weak form, both
on polygonal/polyhedral domains and on two/three dimensional domains with
curved boundaries. We consider a Nitsche's type method [43,41], and the
stabilized formulation of the Lagrange multiplier method proposed by Barbosa
and Hughes in [9]. We prove that also for the virtual element method (VEM),
provided the stabilization parameter is suitably chosen (large enough for
Nitsche's method and small enough for the Barbosa-Hughes Lagrange multiplier
method), the resulting discrete problem is well posed, and yields convergence
with optimal order on polygonal/polyhedral domains. On smooth two/three
dimensional domains, we combine both methods with a projection approach similar
to the one of [31]. We prove that, given a polygonal/polyhedral approximation
$\Omega_h$ of the domain $\Omega$, an optimal convergence rate can be achieved
by using a suitable correction depending on high order derivatives of the
discrete solution along outward directions (not necessarily orthogonal) at the
boundary facets of $\Omega_h$. Numerical experiments validate the theory.","['math.NA', 'cs.NA']",2021-12-30,"['Silvia Bertoluzza', 'Micol Pennacchio', 'Daniele Prada']"
163,Learning Agent State Online with Recurrent Generate-and-Test,"Learning continually and online from a continuous stream of data is
challenging, especially for a reinforcement learning agent with sequential
data. When the environment only provides observations giving partial
information about the state of the environment, the agent must learn the agent
state based on the data stream of experience. We refer to the state learned
directly from the data stream of experience as the agent state. Recurrent
neural networks can learn the agent state, but the training methods are
computationally expensive and sensitive to the hyper-parameters, making them
unideal for online learning. This work introduces methods based on the
generate-and-test approach to learn the agent state. A generate-and-test
algorithm searches for state features by generating features and testing their
usefulness. In this process, features useful for the agent's performance on the
task are preserved, and the least useful features get replaced with newly
generated features. We study the effectiveness of our methods on two online
multi-step prediction problems. The first problem, trace conditioning, focuses
on the agent's ability to remember a cue for a prediction multiple steps into
the future. In the second problem, trace patterning, the agent needs to learn
patterns in the observation signals and remember them for future predictions.
We show that our proposed methods can effectively learn the agent state online
and produce accurate predictions.","['cs.LG', 'cs.AI']",2021-12-30,"['Amir Samani', 'Richard S. Sutton']"
164,"Contrastive Learning of Semantic and Visual Representations for Text
  Tracking","Semantic representation is of great benefit to the video text tracking(VTT)
task that requires simultaneously classifying, detecting, and tracking texts in
the video. Most existing approaches tackle this task by appearance similarity
in continuous frames, while ignoring the abundant semantic features. In this
paper, we explore to robustly track video text with contrastive learning of
semantic and visual representations. Correspondingly, we present an end-to-end
video text tracker with Semantic and Visual Representations(SVRep), which
detects and tracks texts by exploiting the visual and semantic relationships
between different texts in a video sequence. Besides, with a light-weight
architecture, SVRep achieves state-of-the-art performance while maintaining
competitive inference speed. Specifically, with a backbone of ResNet-18, SVRep
achieves an ${\rm ID_{F1}}$ of $\textbf{65.9\%}$, running at $\textbf{16.7}$
FPS, on the ICDAR2015(video) dataset with $\textbf{8.6\%}$ improvement than the
previous state-of-the-art methods.","['cs.CV', 'cs.AI']",2021-12-30,"['Zhuang Li', 'Weijia Wu', 'Mike Zheng Shou', 'Jiahong Li', 'Size Li', 'Zhongyuan Wang', 'Hong Zhou']"
165,"Exploring the pattern of Emotion in children with ASD as an early
  biomarker through Recurring-Convolution Neural Network (R-CNN)","Autism Spectrum Disorder (ASD) is found to be a major concern among various
occupational therapists. The foremost challenge of this neurodevelopmental
disorder lies in the fact of analyzing and exploring various symptoms of the
children at their early stage of development. Such early identification could
prop up the therapists and clinicians to provide proper assistive support to
make the children lead an independent life. Facial expressions and emotions
perceived by the children could contribute to such early intervention of
autism. In this regard, the paper implements in identifying basic facial
expression and exploring their emotions upon a time variant factor. The
emotions are analyzed by incorporating the facial expression identified through
CNN using 68 landmark points plotted on the frontal face with a prediction
network formed by RNN known as RCNN-FER system. The paper adopts R-CNN to take
the advantage of increased accuracy and performance with decreased time
complexity in predicting emotion as a textual network analysis. The papers
proves better accuracy in identifying the emotion in autistic children when
compared over simple machine learning models built for such identifications
contributing to autistic society.","['cs.CV', 'cs.AI', 'cs.LG', 'cs.NE']",2021-12-30,"['Abirami S P', 'Kousalya G', 'Karthick R']"
166,Weaving patterns inspired by the pentagon snub subdivision scheme,"Various computer simulations regarding, e.g., the weather or structural
mechanics, solve complex problems on a two-dimensional domain. They mostly do
so by splitting the input domain into a finite set of smaller and simpler
elements on which the simulation can be run fast and efficiently. This process
of splitting can be automatized by using subdivision schemes.
  Given the wide range of simulation problems to be tackled, an equally wide
range of subdivision schemes is available. They create subdivisions that are
(mainly) comprised of triangles, quadrilaterals, or hexagons. Furthermore, they
ensure that (almost) all vertices have the same number of neighboring vertices.
  This paper illustrates a subdivision scheme that splits the input domain into
pentagons. Repeated application of the scheme gives rise to fractal-like
structures. Furthermore, the resulting subdivided domain admits to certain
weaving patterns. These patterns are subsequently generalized to several other
subdivision schemes.
  As a final contribution, we provide paper models illustrating the weaving
patterns induced by the pentagonal subdivision scheme. Furthermore, we present
a jigsaw puzzle illustrating both the subdivision process and the induced
weaving pattern. These transform the visual and abstract mathematical
algorithms into tactile objects that offer exploration possibilities aside from
the visual.","['cs.GR', 'cs.CG']",2021-12-30,"['Henriette Lipschütz', 'Ulrich Reitebuch', 'Martin Skrodzki', 'Konrad Polthier']"
167,"Does QA-based intermediate training help fine-tuning language models for
  text classification?","Fine-tuning pre-trained language models for downstream tasks has become a
norm for NLP. Recently it is found that intermediate training based on
high-level inference tasks such as Question Answering (QA) can improve the
performance of some language models for target tasks. However it is not clear
if intermediate training generally benefits various language models. In this
paper, using the SQuAD-2.0 QA task for intermediate training for target text
classification tasks, we experimented on eight tasks for single-sequence
classification and eight tasks for sequence-pair classification using two base
and two compact language models. Our experiments show that QA-based
intermediate training generates varying transfer performance across different
language models, except for similar QA tasks.","['cs.CL', 'cs.AI']",2021-12-30,"['Shiwei Zhang', 'Xiuzhen Zhang']"
168,YACLC: A Chinese Learner Corpus with Multidimensional Annotation,"Learner corpus collects language data produced by L2 learners, that is second
or foreign-language learners. This resource is of great relevance for second
language acquisition research, foreign-language teaching, and automatic
grammatical error correction. However, there is little focus on learner corpus
for Chinese as Foreign Language (CFL) learners. Therefore, we propose to
construct a large-scale, multidimensional annotated Chinese learner corpus. To
construct the corpus, we first obtain a large number of topic-rich texts
generated by CFL learners. Then we design an annotation scheme including a
sentence acceptability score as well as grammatical error and fluency-based
corrections. We build a crowdsourcing platform to perform the annotation
effectively (https://yaclc.wenmind.net). We name the corpus YACLC (Yet Another
Chinese Learner Corpus) and release it as part of the CUGE benchmark
(http://cuge.baai.ac.cn). By analyzing the original sentences and annotations
in the corpus, we found that YACLC has a considerable size and very high
annotation quality. We hope this corpus can further enhance the studies on
Chinese International Education and Chinese automatic grammatical error
correction.",['cs.CL'],2021-12-30,"['Yingying Wang', 'Cunliang Kong', 'Liner Yang', 'Yijun Wang', 'Xiaorong Lu', 'Renfen Hu', 'Shan He', 'Zhenghao Liu', 'Yun Chen', 'Erhong Yang', 'Maosong Sun']"
169,Set membership with two classical and quantum bit probes,"We consider the following problem: Given a set S of at most n elements from a
universe of size m, represent it in memory as a bit string so that membership
queries of the form ""Is x in S?"" can be answered by making at most t probes
into the bit string. Let s(m,n,t) be the minimum number of bits needed by any
such scheme. We obtain new upper bounds for s(m,n,t=2), which match or improve
all the previously known bounds. We also consider the quantum version of this
problem and obtain improved upper bounds.",['cs.DS'],2021-12-30,"['Shyam Dhamapurkar', 'Shubham Vivek Pawar', 'Jaikumar Radhakrishnan']"
170,Quantum Operads,"The most standard description of symmetries of a mathematical structure
produces a group. However, when the definition of this structure is motivated
by physics, or information theory, etc., the respective symmetry objects might
become more sophisticated: quasigroups, loops, quantum groups, ... In this
paper, we introduce and study quantum symmetries of very general categorical
structures: operads. Its initial motivation were spaces of probability
distributions on finite sets. We also investigate here how structures of
quantum information, such as quantum states and some constructions of quantum
codes are algebras over operads.","['math.QA', 'cs.IT', 'math.IT']",2021-12-30,"['Noemie Combe', 'Yuri Manin', 'Matilde Marcolli']"
171,"Dimensionality reduction for prediction: Application to Bitcoin and
  Ethereum","The objective of this paper is to assess the performances of dimensionality
reduction techniques to establish a link between cryptocurrencies. We have
focused our analysis on the two most traded cryptocurrencies: Bitcoin and
Ethereum. To perform our analysis, we took log returns and added some
covariates to build our data set. We first introduced the pearson correlation
coefficient in order to have a preliminary assessment of the link between
Bitcoin and Ethereum. We then reduced the dimension of our data set using
canonical correlation analysis and principal component analysis. After
performing an analysis of the links between Bitcoin and Ethereum with both
statistical techniques, we measured their performance on forecasting Ethereum
returns with Bitcoin s features.","['q-fin.ST', 'cs.LG']",2021-12-30,"['Hugo Inzirillo', 'Benjamin Mat']"
172,When are Iterative Gaussian Processes Reliably Accurate?,"While recent work on conjugate gradient methods and Lanczos decompositions
have achieved scalable Gaussian process inference with highly accurate point
predictions, in several implementations these iterative methods appear to
struggle with numerical instabilities in learning kernel hyperparameters, and
poor test likelihoods. By investigating CG tolerance, preconditioner rank, and
Lanczos decomposition rank, we provide a particularly simple prescription to
correct these issues: we recommend that one should use a small CG tolerance
($\epsilon \leq 0.01$) and a large root decomposition size ($r \geq 5000$).
Moreover, we show that L-BFGS-B is a compelling optimizer for Iterative GPs,
achieving convergence with fewer gradient updates.","['cs.LG', 'stat.ML']",2021-12-30,"['Wesley J. Maddox', 'Sanyam Kapoor', 'Andrew Gordon Wilson']"
173,Discrete LQR and ILQR methods based on high order Runge-Kutta methods,"In this paper, discrete linear quadratic regulator (DLQR) and iterative
linear quadratic regulator (ILQR) methods based on high-order Runge-Kutta (RK)
discretization are proposed for solving linear and nonlinear quadratic optimal
control problems respectively. As discovered in [W. Hager, Runge-Kutta method
in optimal control and the discrete adjoint system, Numer. Math.,2000, pp.
247-282], direct approach with RK discretization is equivalent with indirect
approach based on symplectic partitioned Runge-Kutta (SPRK) integration. In
this paper, we will reconstruct this equivalence by the analogue of continuous
and discrete dynamic programming. Then, based on the equivalence, we discuss
the issue that the internal-stage controls produced by direct approach may have
lower order accuracy than the RK method used. We propose order conditions for
internal-stage controls and then demonstrate that third or fourth order
explicit RK discretization cannot avoid the order reduction phenomenon. To
overcome this obstacle, we calculate node control instead of internal-stage
controls in DLQR and ILQR methods. And numerical examples will illustrate the
validity of our methods. Another advantage of our methods is high computational
efficiency which comes from the usage of feedback technique. In this paper, we
also demonstrate that ILQR is essentially a quasi-Newton method with linear
convergence rate.","['math.NA', 'cs.NA', 'math.OC']",2021-12-30,"['Zuodi Xie', 'Tieqiang Gang']"
174,"Deep Learning Interviews: Hundreds of fully solved job interview
  questions from a wide range of key topics in AI","The second edition of Deep Learning Interviews is home to hundreds of
fully-solved problems, from a wide range of key topics in AI. It is designed to
both rehearse interview or exam specific topics and provide machine learning
MSc / PhD. students, and those awaiting an interview a well-organized overview
of the field. The problems it poses are tough enough to cut your teeth on and
to dramatically improve your skills-but they're framed within thought-provoking
questions and engaging stories. That is what makes the volume so specifically
valuable to students and job seekers: it provides them with the ability to
speak confidently and quickly on any relevant topic, to answer technical
questions clearly and correctly, and to fully understand the purpose and
meaning of interview questions and answers. Those are powerful, indispensable
advantages to have when walking into the interview room. The book's contents is
a large inventory of numerous topics relevant to DL job interviews and graduate
level exams. That places this work at the forefront of the growing trend in
science to teach a core set of practical mathematical and computational skills.
It is widely accepted that the training of every computer scientist must
include the fundamental theorems of ML, and AI appears in the curriculum of
nearly every university. This volume is designed as an excellent reference for
graduates of such programs.","['cs.LG', 'cs.AI', 'cs.IT', 'math.IT']",2021-12-30,"['Shlomo Kashani', 'Amir Ivry']"
